"endTime","artistName","trackName","msPlayed"
"2018-11-24 20:16","Imagine Dragons","I Love You All the Time (Play It Forward Campaign)","0"
"2018-11-24 20:16","Amber Run","Spark","0"
"2018-11-24 20:19","The Nor'easters","Who's That Girl (Intro)","0"
"2018-11-24 20:19","Imagine Dragons","Tiptoe","0"
"2018-11-24 20:19","Flume","Bring You Down","0"
"2018-11-24 20:19","Lorde","400 Lux","0"
"2018-11-24 20:19","The Trouble With Templeton","Heavy Trouble","0"
"2018-11-24 20:19","Fall Out Boy","This Ain't A Scene, It's An Arms Race","0"
"2018-11-24 20:19","Amir Obe","ENEMIES","140602"
"2018-11-24 20:19","The Trouble With Templeton","Complex Lips","0"
"2018-11-24 20:19","Kanye West","Only One","84"
"2018-11-24 20:19","Alex Preston","The Light Was Already Here","0"
"2018-11-24 20:19","Sik World","Mental Issues","0"
"2018-11-24 20:19","X Ambassadors","Unsteady","0"
"2018-11-24 20:19","Ivan B","Don't Look Down","0"
"2018-11-24 20:19","Oliver Riot","Alcatraz","296"
"2018-11-24 20:19","Branches","Just One Look","722"
"2018-11-24 20:19","Bruno Mars","Locked Out of Heaven","0"
"2018-11-24 20:19","Foster The People","Pumped Up Kicks","0"
"2018-11-24 20:19","G-Eazy","Good Life (with G-Eazy & Kehlani)","0"
"2018-11-24 20:19","Macklemore & Ryan Lewis","A Wake (feat. Evan Roman)","0"
"2018-11-24 20:19","Hudson Mohawke","Scud Books","0"
"2018-11-24 20:19","Artist Vs Poet","Kids Again","0"
"2018-11-24 20:19","Kodaline","Way Back When","0"
"2018-11-24 20:19","alt-J","Adeline","265"
"2018-11-24 20:19","Bad Suns","Daft Pretty Boys","0"
"2018-11-24 20:19","The Vamps","All Night","500"
"2018-11-24 20:19","OneRepublic","Apologize","0"
"2018-11-24 20:19","Imagine Dragons","Bleeding Out","0"
"2018-11-24 20:19","10cm","Everything","0"
"2018-11-24 20:19","Angus Maude","That Dream (Interlude)","0"
"2018-11-24 20:19","X Ambassadors","Down With Me","0"
"2018-11-24 20:19","BANNERS","Half Light","0"
"2018-11-24 20:19","Cascada","Everytime We Touch","0"
"2018-11-24 20:19","The Dear Hunter","What Time Taught Us","0"
"2018-11-24 20:19","Eminem","Old Time's Sake","0"
"2018-11-24 20:19","Tribe Society","We Sell Drugs","0"
"2018-11-24 20:19","Angus Maude","Penny Jane","0"
"2018-11-24 20:25","Cape Cub","Keep Me in Mind","15655"
"2018-11-24 20:25","alt-J","Adeline","350333"
"2018-11-24 20:25","Eminem","Old Time's Sake","7593"
"2018-11-24 20:27","Childish Gambino","Feels Like Summer","119934"
"2018-11-24 20:29","Logic","BoomTrap Protocol","97321"
"2018-11-24 20:33","RKCB","Comatose","260869"
"2018-11-24 20:37","Welshly Arms","Indestructible","226413"
"2018-11-24 20:41","Eminem","Lucky You (feat. Joyner Lucas)","244679"
"2018-11-24 20:46","BANNERS","Gold Dust","255853"
"2018-11-24 20:49","Kygo","Raging (feat. Kodaline)","224486"
"2018-11-24 20:52","Bryce Fox","Burn Fast","186630"
"2018-11-24 21:07","Layla","Smokestacks","230612"
"2018-11-24 21:11","6LACK","Ex Calling","211960"
"2018-11-24 21:15","Logic","Warm It Up","240093"
"2018-11-24 21:15","Enrique Iglesias","SUBEME LA RADIO","37207"
"2018-11-24 21:19","EDEN","XO","80"
"2018-11-24 21:19","Unlike Pluto","Dollar For Your Sadness (Pluto Tapes)","7384"
"2018-11-24 21:19","EDEN","drugs","70"
"2018-11-24 21:19","EDEN","sex","3628"
"2018-11-24 21:19","EDEN","sex","218808"
"2018-11-24 21:19","EDEN","rock + roll","0"
"2018-11-24 21:32","EDEN","XO","84300"
"2018-11-24 21:47","GoldLink","Late Night","161080"
"2018-11-24 21:51","HONNE","Day 1 ◑","233600"
"2018-11-24 21:55","VHS Collection","So I Met Someone","220666"
"2018-11-24 21:58","alt-J","Tessellate","181400"
"2018-11-24 22:07","Moon Taxi","Not Too Late","52048"
"2018-11-24 22:19","Moon Taxi","Not Too Late","22169"
"2018-11-24 22:23","Majid Jordan","Small Talk","241079"
"2018-11-24 23:08","James Arthur","Recovery","250780"
"2018-11-25 00:55","The Mowgli's","Kansas City","582"
"2018-11-25 00:55","Roy Woods","Got Me","218084"
"2018-11-25 00:58","Adam Jensen","The Mystic","189600"
"2018-11-25 00:59","EDEN","start//end","0"
"2018-11-25 00:59","Matt Maeson","Put It On Me","372"
"2018-11-25 00:59","Lemaitre","Not Too Late","49936"
"2018-11-25 00:59","GoldLink","Late Night","4754"
"2018-11-25 01:04","EDEN","start//end","333967"
"2018-11-25 01:05","Miguel","waves - Tame Impala Remix","7168"
"2018-11-25 01:08","Kid Cudi","Rose Golden","0"
"2018-11-25 01:08","Bryce Vine","The Fall","0"
"2018-11-25 01:08","Bryce Vine","Drew Barrymore","447"
"2018-11-25 01:08","OneRepublic","Better","204386"
"2018-11-25 01:08","HONNE","Day 1 ◑","9551"
"2018-11-25 01:08","Towkio","Hot Shit","1330"
"2018-11-25 01:10","Bryce Vine","Drew Barrymore","115503"
"2018-11-25 01:17","Lana Del Rey","Heroin","421760"
"2018-11-25 01:20","Roy Woods","In the Club","195088"
"2018-11-25 01:22","Roy Woods","Got Me","80478"
"2018-11-25 01:25","Roy Woods","Involved","181224"
"2018-11-25 01:29","Lana Del Rey","Born To Die","4997"
"2018-11-25 01:29","Lana Del Rey","High By The Beach","257573"
"2018-11-25 01:32","Mansionair","Easier","870"
"2018-11-25 01:32","Covey","Stranger","140791"
"2018-11-25 01:32","Verzache","Waiting for You","175"
"2018-11-25 01:32","The Mowgli's","Kansas City","461"
"2018-11-25 01:32","Imagine Dragons","Yesterday","0"
"2018-11-25 01:32","NAV","What I Need / Daheala Outro","1061"
"2018-11-25 01:32","Imagine Dragons","Whatever It Takes","796"
"2018-11-25 01:32","Adam Jensen","The Mystic","0"
"2018-11-25 01:45","Mansionair","Easier","124448"
"2018-11-25 05:11","Steve James","In My Head - Joe Masons Remix","262400"
"2018-11-25 05:16","EDEN","start//end","292013"
"2018-11-25 05:21","Glass Animals","The Other Side Of Paradise","320654"
"2018-11-25 05:24","Roy Woods","Involved","181224"
"2018-11-25 05:27","Roy Woods","Get You Good","161768"
"2018-11-25 05:30","Roy Woods","In the Club","185978"
"2018-11-25 05:33","Roy Woods","Involved","199574"
"2018-11-25 05:37","Matoma","Girl At Coachella (with Matoma & MAGIC! feat. DRAM)","0"
"2018-11-25 05:37","JZAC","Pain Go Away","0"
"2018-11-25 05:37","Alex Clare","Humming Bird","0"
"2018-11-25 05:37","The Vamps","I Found A Girl","0"
"2018-11-25 05:37","Roy Woods","Get You Good","197145"
"2018-11-25 05:37","Cigarettes After Sex","Keep On Loving You","426"
"2018-11-25 05:37","Lil Yung Pharaoh","I Hate You, But I Love You","0"
"2018-11-25 05:37","Red Hot Chili Peppers","Under the Bridge","0"
"2018-11-25 05:37","Mac Miller","Skin","410"
"2018-11-25 05:37","Lil Dicky","Molly (feat. Brendon Urie of Panic at the Disco)","0"
"2018-11-25 05:37","Lil Dicky","Molly (feat. Brendon Urie of Panic at the Disco)","77"
"2018-11-25 05:37","Bad Suns","Off She Goes","0"
"2018-11-25 05:37","Pierce The Veil","King For A Day","0"
"2018-11-25 05:37","Mumford & Sons","I Will Wait","0"
"2018-11-25 05:37","MOONZz","Gdbye","1181"
"2018-11-25 05:37","Eminem","Baby","0"
"2018-11-25 05:37","Eminem","Sing For The Moment","0"
"2018-11-25 05:37","Roy Woods","Got Me","9456"
"2018-11-25 05:37","The Arcadian Wild","Liar","831"
"2018-11-25 05:37","Logic","Like Woah","0"
"2018-11-25 05:37","Sam Smith","Drowning Shadows","371"
"2018-11-25 05:37","Wrabel","Bloodstain","414"
"2018-11-25 05:37","Sam Smith","Leave Your Lover","460"
"2018-11-25 05:37","Majid Jordan","Her","392"
"2018-11-25 05:37","Gentle Bones","Geniuses & Thieves","0"
"2018-11-25 05:39","Lil Yung Pharaoh","I Hate You, But I Love You","132951"
"2018-11-25 05:46","Logic","State Of Emergency","0"
"2018-11-25 05:46","Matthew Mole","You & Your Crown 2014","0"
"2018-11-25 05:46","Calvin Harris","Blame","0"
"2018-11-25 05:46","J. Cole","Deja Vu","0"
"2018-11-25 05:46","Fall Out Boy","Jet Pack Blues","0"
"2018-11-25 05:46","The Brevet","Save Me","0"
"2018-11-25 05:46","Michl","Broken Roots","0"
"2018-11-25 05:46","The Trouble With Templeton","Whimpering Child","0"
"2018-11-25 05:46","Bad Suns","Heartbreaker","0"
"2018-11-25 05:46","Lana Del Rey","Lust for Life (with The Weeknd)","0"
"2018-11-25 05:46","Amber Run","I Found","298"
"2018-11-25 05:46","Amber Run","I Found","284"
"2018-11-25 05:46","Amber Run","I Found","760"
"2018-11-25 05:46","AWOLNATION","Jailbreak","1765"
"2018-11-25 05:46","AWOLNATION","Jailbreak","757"
"2018-11-25 05:46","Macklemore","The Magic","126"
"2018-11-25 05:46","Ed Sheeran","How Would You Feel (Paean)","14898"
"2018-11-25 05:46","The Script","The Energy Never Dies","0"
"2018-11-25 05:46","Aquilo","Complication","0"
"2018-11-25 05:46","Sia","Space Between","0"
"2018-11-25 05:46","Jon Bellion","Carry Your Throne","0"
"2018-11-25 05:46","Clean Bandit","Rockabye (feat. Sean Paul & Anne-Marie)","0"
"2018-11-25 05:46","WILD","All My Life","0"
"2018-11-25 05:46","Tobu","Cloud 9","0"
"2018-11-25 05:46","G-Eazy","Me, Myself & I","0"
"2018-11-25 05:46","Lana Del Rey","Blue Jeans","0"
"2018-11-25 05:46","XXXTENTACION","Orlando","382"
"2018-11-25 05:46","Sam Smith","Stay With Me - Radio Edit","0"
"2018-11-25 05:46","Macklemore & Ryan Lewis","Crew Cuts (feat. Xperience) [Jake One Remix]","0"
"2018-11-25 05:46","The xx","Shelter","1141"
"2018-11-25 05:46","Broods","Heartlines","380"
"2018-11-25 05:46","Simply Three","Riptide","0"
"2018-11-25 05:46","The Script","If You Could See Me Now","0"
"2018-11-25 05:46","Lorde","Green Light","0"
"2018-11-25 05:46","The Brevet","I Am the Wind","0"
"2018-11-25 05:46","The Lumineers","Patience","0"
"2018-11-25 05:46","Ariana Grande","Be Alright","0"
"2018-11-25 05:46","BlocBoy JB","Look Alive (feat. Drake)","0"
"2018-11-25 05:46","Set It Off","Wolf in Sheep's Clothing (feat. William Beckett)","0"
"2018-11-25 05:46","Hayden Calnin","Dinosaur Stampede","0"
"2018-11-25 05:46","Simply Three","Happy","0"
"2018-11-25 05:46","Lil Wayne","Lollipop","0"
"2018-11-25 05:46","Fareoh","Illegal (feat. Katelyn Tarver)","0"
"2018-11-25 05:46","Blind Pilot","3 Rounds and a Sound","0"
"2018-11-25 05:46","Passenger","Life's for the Living","0"
"2018-11-25 05:46","Angus Maude","Tattoos","352"
"2018-11-25 05:46","The Arcadian Wild","Liar","319083"
"2018-11-25 05:46","A Silent Film","When You Were Young - Piano Version","0"
"2018-11-25 05:46","NEEDTOBREATHE","The Outsiders - Live From The Woods","230"
"2018-11-25 05:46","Cardi B","I Like It","0"
"2018-11-25 05:46","Imagine Dragons","Gold","0"
"2018-11-25 05:46","Whethan","When I'm Down","0"
"2018-11-25 05:46","Flume","Holdin On - Hermitude Remix","0"
"2018-11-25 05:46","Logic","Never Been","0"
"2018-11-25 05:46","The xx","Our Song","0"
"2018-11-25 05:46","The Script","Written in the Scars","0"
"2018-11-25 05:46","Whethan","Good Nights (feat. Mascolo)","0"
"2018-11-25 05:46","Kodaline","Talk","0"
"2018-11-25 05:46","The Brevet","Not Enough","0"
"2018-11-25 05:46","Janet Devlin","Things We Lost in the Fire","0"
"2018-11-25 05:46","Imagine Dragons","I’m So Sorry","0"
"2018-11-25 05:46","Mumford & Sons","Hot Gates","0"
"2018-11-25 05:46","Aquilo","Who Are You","0"
"2018-11-25 05:51","Blind Pilot","3 Rounds and a Sound","266960"
"2018-11-25 05:54","Imagine Dragons","Gold","216813"
"2018-11-25 05:58","Billy Raffoul","Dark Four Door","4041"
"2018-11-25 05:58","Simply Three","I Wanna Hold Your Hand","15470"
"2018-11-25 05:58","Angus Maude","Tattoos","206965"
"2018-11-25 05:58","Sara Bareilles","Love Song","2663"
"2018-11-25 05:58","James Arthur","I Am","11209"
"2018-11-25 06:05","Ella Eyre","We Don't Have To Take Our Clothes Off","3316"
"2018-11-25 06:05","Tan Universe","Haunted","785"
"2018-11-25 06:05","Abstract","22 (feat. Delaney)","375331"
"2018-11-25 06:05","Vancouver Sleep Clinic","Revival","28698"
"2018-11-25 06:06","Witt Lowry","Let Me Know (feat. Tori Solkowski)","4645"
"2018-11-25 06:09","Noah Cyrus","Again","193961"
"2018-11-25 06:13","MAGIC!","Rude","224773"
"2018-11-25 06:14","Yoste","Chihiro","1345"
"2018-11-25 06:14","The Brevet","Hold On","0"
"2018-11-25 06:14","Myles Parrish","Kickback","0"
"2018-11-25 06:14","Myles Parrish","Kickback","23706"
"2018-11-25 06:14","The Box Tops","The Letter","235"
"2018-11-25 06:14","Flume","Bring You Down","0"
"2018-11-25 06:14","Mumford & Sons","Believe - Live","0"
"2018-11-25 06:14","Kid Cudi","Hyyerr","0"
"2018-11-25 06:14","Kygo","It Ain't Me (with Selena Gomez) - Tiësto's AFTR:HRS Remix","61654"
"2018-11-25 06:14","Flume","A Baru In New York - Flume Soundtrack Version","0"
"2018-11-25 06:14","Modern Baseball","The Weekend","0"
"2018-11-25 06:14","gP.","Memorandum","0"
"2018-11-25 06:14","Lauv","Adrenaline","113"
"2018-11-25 06:14","Charlie Puth","Dangerously","0"
"2018-11-25 06:14","AJR","Weak","0"
"2018-11-25 06:14","Jerome","The Killing Blow","0"
"2018-11-25 06:14","OneRepublic","A.I.","84"
"2018-11-25 06:14","OneRepublic","A.I.","105"
"2018-11-25 06:14","Eminem","Without Me","0"
"2018-11-25 06:14","Jack Garratt","I Know All What I Do","0"
"2018-11-25 06:14","Sun Kil Moon","I Love Portugal","0"
"2018-11-25 06:14","Acceptance","Haunted","258"
"2018-11-25 06:14","A Boogie Wit da Hoodie","Drowning (feat. Kodak Black)","242"
"2018-11-25 06:14","The Brevet","Hazy Eyes","0"
"2018-11-25 06:14","Drake","Worst Behavior","270"
"2018-11-25 06:14","Logic","illuminatro","0"
"2018-11-25 06:14","Macklemore & Ryan Lewis","Starting Over (feat. Ben Bridwell)","0"
"2018-11-25 06:14","Macklemore","Firebreather (feat. Reignwolf)","0"
"2018-11-25 06:14","Macklemore","Firebreather (feat. Reignwolf)","263"
"2018-11-25 06:14","Macklemore","Love Song","0"
"2018-11-25 06:14","NEEDTOBREATHE","HAPPINESS - Acoustic","0"
"2018-11-25 06:14","The xx","VCR","0"
"2018-11-25 06:14","BØRNS","Fool","13260"
"2018-11-25 06:14","BØRNS","Fool","0"
"2018-11-25 06:14","OneRepublic","Kids","0"
"2018-11-25 06:14","VHS Collection","Waiting on the Summer (Inukshuk Remix)","623"
"2018-11-25 06:14","VHS Collection","Waiting on the Summer (Inukshuk Remix)","916"
"2018-11-25 06:14","The Dear Hunter","I Couldn't Do It Alone","0"
"2018-11-25 06:14","Jack Garratt","I Couldn't Want You Anyway","0"
"2018-11-25 06:14","Adam French","Punchbag Love - Demo","0"
"2018-11-25 06:14","Branches","I Believe in a Thing Called Love","0"
"2018-11-25 06:14","Kodaline","Ready","0"
"2018-11-25 06:14","Wet","Turn Away","0"
"2018-11-25 06:14","Ivan B","One Day","450"
"2018-11-25 06:18","The 1975","M.O.N.E.Y.","10446"
"2018-11-25 06:18","Stephen","Remembering Myself","210074"
"2018-11-25 06:32","Amber Run","Hide & Seek","202106"
"2018-11-25 08:13","Roy Woods","Involved","218823"
"2018-11-25 08:18","Billie Eilish","Ocean Eyes - Astronomyy Remix","296266"
"2018-11-25 08:20","Roy Woods","BB","0"
"2018-11-25 08:20","HUNNY","Parking Lot","425"
"2018-11-25 08:20","Sarcastic Sounds","Losing Time","330"
"2018-11-25 08:20","Roy Woods","Say Less","0"
"2018-11-25 08:20","The Japanese House","Count To Nine","0"
"2018-11-25 08:20","Roy Woods","Take Time (feat. 24hrs)","110"
"2018-11-25 08:20","Roy Woods","Back It Up (feat. PARTYNEXTDOOR)","0"
"2018-11-25 08:20","Roy Woods","Top Left","187"
"2018-11-25 08:20","Roy Woods","Get You Good","0"
"2018-11-25 08:20","Lewis Del Mar","H.D.L.","0"
"2018-11-25 08:20","Roy Woods","Undivided","0"
"2018-11-25 08:20","Wild Party","OutRight","42"
"2018-11-25 08:20","Wild Party","OutRight","986"
"2018-11-25 08:20","RKCB","Baptize","390"
"2018-11-25 08:20","Mickey Valen","Wildcard","0"
"2018-11-25 08:20","Lewis Watson","deep the water","0"
"2018-11-25 08:20","Roy Woods","Medusa","112446"
"2018-11-25 08:20","flor","back again","0"
"2018-11-25 08:20","Roy Woods","Little Bit of Lovin","370"
"2018-11-25 08:20","Eric Bellinger","I Don't Want Her (feat. Problem)","0"
"2018-11-25 08:20","Roy Woods","Balance (feat. dvsn & PnB Rock)","0"
"2018-11-25 08:20","Roy Woods","Glasses","185"
"2018-11-25 08:20","Roy Woods","Something New","0"
"2018-11-25 08:20","Buddy","Trippin' (feat. Khalid)","422"
"2018-11-25 08:20","Roy Woods","Drama (feat. Drake)","294"
"2018-11-25 08:20","Judah & the Lion","Take It All Back 2.0","0"
"2018-11-25 08:20","THEY.","Say When","1355"
"2018-11-25 08:20","Kweku Collins","Lonely Lullabies","941"
"2018-11-25 08:20","Jack River","Confess","423"
"2018-11-25 08:20","Roy Woods","In the Club","0"
"2018-11-25 08:20","Roy Woods","Got Me","0"
"2018-11-25 08:20","Adam Jensen","The Mystic","173"
"2018-11-25 08:20","Adam Jensen","The Mystic","0"
"2018-11-25 08:20","Glass Animals","Black Mambo","217"
"2018-11-25 08:20","Diplo","Be Right There","606"
"2018-11-25 08:20","Roy Woods","The Way You Sex","0"
"2018-11-25 08:20","Roy Woods","B-Town","175"
"2018-11-25 08:20","Bebe Rexha","I'm a Mess","0"
"2018-11-25 08:20","Roy Woods","What Are You On?","0"
"2018-11-25 08:20","Luke Christopher","HEART$","334"
"2018-11-25 08:20","Roy Woods","Monday to Monday","0"
"2018-11-25 08:24","HUNNY","Parking Lot","205936"
"2018-11-25 08:29","Glass Animals","Black Mambo","248920"
"2018-11-25 08:31","Glass Animals","Pools","144301"
"2018-11-25 08:35","Glass Animals","Flip","222840"
"2018-11-25 08:36","Glass Animals","Pools","0"
"2018-11-25 08:36","Glass Animals","Black Mambo","76754"
"2018-11-25 08:41","Glass Animals","Gooey","289307"
"2018-11-25 08:44","070 Shake","Stranger","0"
"2018-11-25 08:44","Glass Animals","Walla Walla","42088"
"2018-11-25 08:48","Roy Woods","Involved","181224"
"2018-11-25 08:50","Roy Woods","Medusa","104185"
"2018-11-25 08:53","2CELLOS","Smooth Criminal","2324"
"2018-11-25 08:53","Roy Woods","In the Club","195088"
"2018-11-25 08:53","Roy Woods","The Way You Sex","21664"
"2018-11-25 08:58","Stephen","Sincerely","287162"
"2018-11-25 09:02","The Arcadian Wild","Empress","12875"
"2018-11-25 09:02","Macklemore","Over It (feat. Donna Missal)","218560"
"2018-11-25 09:02","Machine Gun Kelly","Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)","4625"
"2018-11-25 09:07","Sam Smith","The Thrill Of It All","0"
"2018-11-25 09:07","Daniel Caesar","Japanese Denim","270846"
"2018-11-25 09:11","Glass Animals","Pork Soda","253831"
"2018-11-25 09:15","Ed Sheeran","All of the Stars","0"
"2018-11-25 09:15","Ed Sheeran","Supermarket Flowers","14286"
"2018-11-25 09:15","Tan Universe","Melting","470"
"2018-11-25 09:15","Valntn","Can't Let Go (feat. Emilia Ali)","0"
"2018-11-25 09:15","Andrew McMahon in the Wilderness","Lottery Ticket","3693"
"2018-11-25 09:15","AJR","Netflix Trip","237787"
"2018-11-25 09:15","The Lonely Island","Threw It On The Ground","0"
"2018-11-25 09:15","Ana Gabriel","Eres Todo en Mí (You're My Everything)","0"
"2018-11-25 09:15","Imaginary Future","Some Nameless Days","784"
"2018-11-25 09:15","Athlete","Rubik's Cube","353"
"2018-11-25 09:20","Imagine Dragons","It's Time","213109"
"2018-11-25 09:23","Jon Bellion","Conversations with my Wife","206210"
"2018-11-25 09:29","Ariana Grande","Dangerous Woman","0"
"2018-11-25 09:29","Luna Shadows","Waves","46"
"2018-11-25 09:29","Luna Shadows","Waves","36"
"2018-11-25 09:29","Seafret","Drown","20742"
"2018-11-25 09:29","Axwell /\ Ingrosso","Something New","0"
"2018-11-25 09:29","Chris Brown","Look At Me Now","452"
"2018-11-25 09:29","Hopsin","Ill Mind of Hopsin 7","350482"
"2018-11-25 09:29","Zoé","Soñé - Live","0"
"2018-11-25 09:29","Ed Sheeran","Sofa","0"
"2018-11-25 09:29","Ed Sheeran","Sofa","650"
"2018-11-25 09:29","Logic","I'm Gone","186"
"2018-11-25 09:29","Logic","I'm Gone","90"
"2018-11-25 09:30","KSI","Little Boy","3369"
"2018-11-25 09:30","Chris Brown","Look At Me Now","10606"
"2018-11-25 09:35","Lil Dicky","Bruh...","262984"
"2018-11-25 09:37","Tiësto","Red Lights - 3LAU's Acoustic Version","160395"
"2018-11-25 09:41","Maroon 5","Maps","189960"
"2018-11-25 09:42","The Lumineers","Gun Song","87714"
"2018-11-25 09:50","Louis Futon","Surreal","100967"
"2018-11-25 09:53","Roy Woods","Medusa","10650"
"2018-11-25 09:53","Roy Woods","Involved","181224"
"2018-11-25 09:53","070 Shake","Stranger","0"
"2018-11-25 09:56","Roy Woods","Involved","178837"
"2018-11-25 09:59","Roy Woods","In the Club","195088"
"2018-11-25 10:24","Roy Woods","Get You Good","119459"
"2018-11-25 19:19","070 Shake","Stranger","1323"
"2018-11-25 19:22","Roy Woods","Medusa","18697"
"2018-11-25 19:22","Roy Woods","Little Bit of Lovin","2614"
"2018-11-25 19:22","Roy Woods","Involved","181224"
"2018-11-25 19:23","Roy Woods","BB","0"
"2018-11-25 19:23","Roy Woods","Say Less","270"
"2018-11-25 19:23","Roy Woods","Back It Up (feat. PARTYNEXTDOOR)","0"
"2018-11-25 19:23","Roy Woods","Top Left","0"
"2018-11-25 19:23","Roy Woods","Undivided","0"
"2018-11-25 19:23","Roy Woods","Balance (feat. dvsn & PnB Rock)","0"
"2018-11-25 19:23","Roy Woods","Glasses","0"
"2018-11-25 19:23","Roy Woods","Something New","0"
"2018-11-25 19:23","Roy Woods","In the Club","303"
