"endTime","artistName","trackName","msPlayed"
"2019-09-07 14:41","Lana Del Rey","The Next Best American Record","349347"
"2019-09-07 14:47","Isbells","Reunite","7461"
"2019-09-07 14:47","Lana Del Rey","Cinnamon Girl","300683"
"2019-09-07 14:51","James Arthur","Recovery","277866"
"2019-09-07 14:56","Jaron","Venture","261428"
"2019-09-07 14:57","Muse","Space Dementia","35619"
"2019-09-07 15:00","Koresma","Far Away Coast","197014"
"2019-09-07 15:03","San Holo","The Future - Andrew Luce Remix","193817"
"2019-09-07 15:07","Koresma","Canyon Walls","223852"
"2019-09-07 15:11","Feverkin","Sinking","237000"
"2019-09-07 15:17","Balthazar","Fever","365080"
"2019-09-07 15:21","Isbells","Reunite","234335"
"2019-09-07 15:29","Dre'es","Warm (feat. Mia)","1027"
"2019-09-07 15:29","Joe Hertz","Stay Lost - Cabu Remix","12638"
"2019-09-07 15:38","Hippo Campus","Golden","208280"
"2019-09-07 15:42","Dyalla","As She Left","233265"
"2019-09-07 15:49","Caye","Trust Fall","169134"
"2019-09-07 15:52","Max Frost","Eleven Days","227200"
"2019-09-07 15:57","TENDER","Fear of Falling Asleep","250506"
"2019-09-07 16:02","Jai Wolf","Like It's Over (feat. MNDR)","318000"
"2019-09-07 16:04","TENDER","Fear of Falling Asleep","714"
"2019-09-07 16:04","Winter Aid","Penny Sweets","2876"
"2019-09-07 16:04","ford.","Warmth","30"
"2019-09-07 16:04","ford.","Warmth","141072"
"2019-09-07 16:04","ZES","Set Mind","5087"
"2019-09-07 16:04","Jai Wolf","Like It's Over (feat. MNDR)","0"
"2019-09-07 16:04","Jai Wolf","Like It's Over (feat. MNDR)","422"
"2019-09-07 16:08","Boy In Space","Give Me","210208"
"2019-09-07 16:11","Big Wild","No Words","215510"
"2019-09-07 16:16","Saint Sinner","Get to You","241935"
"2019-09-07 16:19","Albert Hammond, Jr.","Set to Attack","208213"
"2019-09-07 16:29","TENDER","Lower","239053"
"2019-09-07 16:32","Crosby, Stills & Nash","Helplessly Hoping","157893"
"2019-09-07 16:36","Animal Feelings","Falling","236759"
"2019-09-07 16:40","KALEO","Broken Bones","4352"
"2019-09-07 16:40","Radiohead","Subterranean Homesick Alien","1126"
"2019-09-07 16:40","Louis The Child","Save Me From Myself (with NoMBe & Big Gigantic) - Win And Woo Remix","239294"
"2019-09-07 16:40","Radiohead","Exit Music (For a Film)","0"
"2019-09-07 16:40","Radiohead","Everything In Its Right Place","85"
"2019-09-07 16:40","Highly Suspect","Upperdrugs","3771"
"2019-09-07 16:41","Adam Gray","Numb","98405"
"2019-09-07 16:46","Milk & Bone","Blue Dream","249944"
"2019-09-07 16:49","Sure Sure","Warm Animal","211146"
"2019-09-07 16:50","Electric Mantis","Flips and Flops, Drips and Drops","63802"
"2019-09-07 16:54","slenderbodies","arrival","246746"
"2019-09-07 16:55","Trifonic","Parks on Fire","2268"
"2019-09-07 16:55","FKJ","Skyline","21570"
"2019-09-07 16:59","Andrew Applepie","Don't Fuck This Up","12005"
"2019-09-07 16:59","Crooked Colours","Running Blind","245314"
"2019-09-07 16:59","Haley Reinhart","Can't Help Falling in Love","0"
"2019-09-07 17:06","Vicetone","Something Strange","53353"
"2019-09-07 17:10","Crooked Colours","Running Blind","239942"
"2019-09-07 17:15","Vicetone","Something Strange","189579"
"2019-09-07 17:15","Led Zeppelin","Stairway to Heaven - Remaster","2135"
"2019-09-07 17:15","Haley Reinhart","House Of The Rising Sun - American Idol Performance","0"
"2019-09-07 17:18","Led Zeppelin","Stairway to Heaven - Remaster","153"
"2019-09-07 17:18","Haley Reinhart","House Of The Rising Sun - American Idol Performance","0"
"2019-09-07 17:18","Alvvays","In Undertow","193120"
"2019-09-07 17:22","Vicetone","Something Strange","189579"
"2019-09-07 17:22","Golden Vessel","Shoulders","957"
"2019-09-07 17:22","Led Zeppelin","Stairway to Heaven - Remaster","0"
"2019-09-07 17:22","Haley Reinhart","House Of The Rising Sun - American Idol Performance","2951"
"2019-09-07 17:22","Alvvays","In Undertow","0"
"2019-09-07 17:26","SwuM","I Miss U","219428"
"2019-09-07 17:27","alt-J","Bloodflood pt. II","46460"
"2019-09-07 17:31","AM!R","Parachute","234947"
"2019-09-07 17:34","Highly Suspect","Serotonia","1750"
"2019-09-07 17:34","Win and Woo","Chasing Tail (Madnap Remix)","170173"
"2019-09-07 17:34","Nothing But Thieves","Hanging","842"
"2019-09-07 17:34","Pink Floyd","Wish You Were Here","1906"
"2019-09-07 17:35","Weezer","Say It Ain't So","70335"
"2019-09-07 17:41","Lana Del Rey","The Next Best American Record","349347"
"2019-09-07 17:42","Prelow","Some Nights","2827"
"2019-09-07 17:43","Lana Del Rey","The Next Best American Record","97593"
"2019-09-07 17:44","Axel Flovent","Lighthouse","63255"
"2019-09-07 17:44","COIN","Malibu 1992","3884"
"2019-09-07 17:44","Witt Lowry","Crash","385"
"2019-09-07 17:45","Dirty Heads","Moon Tower","6802"
"2019-09-07 17:45","Black Mountain","Mothers of the Sun","0"
"2019-09-07 17:45","Echos","1216","1011"
"2019-09-07 17:45","Billie Marten","Mice","7241"
"2019-09-07 17:45","Declan McKenna","Humongous - Single Version","3082"
"2019-09-07 17:45","Appleby","Echos","2198"
"2019-09-07 17:49","Echos","1216","240325"
"2019-09-07 17:56","Echos","Shrines","0"
"2019-09-07 17:56","Echos","Vacant","883"
"2019-09-07 17:56","Sech","Otro Trago","38085"
"2019-09-07 17:56","Echos","Revival","670"
"2019-09-07 17:56","Echos","Saints","2780"
"2019-09-07 17:56","Black Mountain","Mothers of the Sun","397276"
"2019-09-07 17:56","Amelia Curran","Watershed","2087"
"2019-09-07 17:56","Landon Cube","19","10668"
"2019-09-07 18:01","Echos","Vacant","221721"
"2019-09-07 18:01","Vansire","Postal Codes","6933"
"2019-09-07 18:02","Little Mix","Notice","5171"
"2019-09-07 18:02","Lord Huron","Ancient Names (Part I)","86872"
"2019-09-07 18:06","Flume","Insane feat. Moon Holiday","205996"
"2019-09-07 18:06","What So Not","Gemini (feat. George Maple)","361"
"2019-09-07 18:06","INZO","Visionaries (feat. Novet)","953"
"2019-09-07 18:06","Dreamers Delight","Star Dwellers","32781"
"2019-09-07 18:12","INZO","Visionaries (feat. Novet)","320262"
"2019-09-07 18:14","Ed Sheeran","Antisocial (with Travis Scott)","1242"
"2019-09-07 18:14","Flynn","Sevilla","2222"
"2019-09-07 18:14","TYLERxCORDY","Aqua Blue Honda","927"
"2019-09-07 18:14","What So Not","Gemini (feat. George Maple)","113634"
"2019-09-07 18:14","Coldplay","Hurts Like Heaven","161"
"2019-09-07 18:14","Sound Remedy","Wounded Heart","661"
"2019-09-07 18:14","Ekali","Forever (feat. Elohim) - Laxcity Remix","754"
"2019-09-07 18:14","Hoosh","Better Days","1641"
"2019-09-07 18:14","Coldplay","Swallowed in the Sea","0"
"2019-09-07 18:14","Galimatias","Blowback","6547"
"2019-09-07 18:14","Connor Pearson","Free Fall","3158"
"2019-09-07 18:14","INZO","Local Void","3407"
"2019-09-07 18:14","Coldplay","Speed of Sound","816"
"2019-09-07 18:19","TYLERxCORDY","Aqua Blue Honda","9990"
"2019-09-07 18:19","Monsoonsiren","Tolerance","1148"
"2019-09-07 18:19","Common Holly","The Desert","494"
"2019-09-07 18:19","Common Holly","The Desert","364"
"2019-09-07 18:19","ZAYN","Scripted","0"
"2019-09-07 18:19","ZAYN","Scripted","3813"
"2019-09-07 18:19","NEFFEX","Cold","1803"
"2019-09-07 18:19","NASAYA","PATTERNS","2665"
"2019-09-07 18:19","Sound Remedy","Wounded Heart","276705"
"2019-09-07 18:19","Badge Époque Ensemble","You Can Build a Palace, Or You Can Please People","83"
"2019-09-07 18:19","Badge Époque Ensemble","You Can Build a Palace, Or You Can Please People","3742"
"2019-09-07 18:19","Empire of the Sun","Alive","841"
"2019-09-07 18:19","YAS","empty crown","9716"
"2019-09-07 18:19","YAS","empty crown","784"
"2019-09-07 18:19","Noah Kittinger","N.Y.E.","1395"
"2019-09-07 18:19","Waterstrider","Way Out","4878"
"2019-09-07 18:19","Gryffin","Winnebago (feat. Quinn XCII & Daniel Wilson)","394"
"2019-09-07 18:19","Beach Moon/Peach Moon","Party in the Backseat","427"
"2019-09-07 18:20","1ST VOWS","Dakota","294"
"2019-09-07 18:20","!!!","Imaginary Interviews","2362"
"2019-09-07 18:20","!!!","Imaginary Interviews","170"
"2019-09-07 18:20","Mishko","With You","2363"
"2019-09-07 18:20","1ST VOWS","O.O.A.","872"
"2019-09-07 18:20","Aaron Sprinkle","Mindful","0"
"2019-09-07 18:20","070 Shake","Honey","862"
"2019-09-07 18:20","1ST VOWS","Sweeter Bitter","2962"
"2019-09-07 18:20","1ST VOWS","Eros","0"
"2019-09-07 18:20","Sigma","Find Me","2627"
"2019-09-07 18:20","ayokay","Awake","1266"
"2019-09-07 18:20","ayokay","Awake","3935"
"2019-09-07 18:20","HÆLOS","Full Circle","3279"
"2019-09-07 18:20","Haux","Caves - Samuraii Remix","7871"
"2019-09-07 18:24","070 Shake","Nice To Have","235954"
"2019-09-07 18:25","Tipper","Viscous","378"
"2019-09-07 18:25","1ST VOWS","Body Talk","526"
"2019-09-07 18:25","A R I Z O N A","Find Someone","1317"
"2019-09-07 18:25","Litany","I Said","6401"
"2019-09-07 18:25","Free Nationals","Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra)","0"
"2019-09-07 18:25","Infected Mushroom","Bliss on Mushrooms","647"
"2019-09-07 18:25","Helena Deland","A Stone is a Stone","696"
"2019-09-07 18:25","Martin Luke Brown","Opalite","5280"
"2019-09-07 18:25","Aaron Smith","Dancin (feat. Luvli) - Krono Remix","834"
"2019-09-07 18:25","Adam Jensen","Bad Luck","150"
"2019-09-07 18:25","Adam Jensen","Bad Luck","510"
"2019-09-07 18:25","CLOVES","Wasted Time","0"
"2019-09-07 18:25","Sports","You Are the Right One","1362"
"2019-09-07 18:25","Sports","You Are the Right One","0"
"2019-09-07 18:25","6ix9ine","GOTTI","0"
"2019-09-07 18:25","3OH!3","CLAUSTROPHOBIA","30"
"2019-09-07 18:25","1ST VOWS","Desperation","29383"
"2019-09-07 18:25","SOAK","Everybody Loves You","3577"
"2019-09-07 18:25","Lucy Dacus","Night Shift","727"
"2019-09-07 18:25","A R I Z O N A","Let Me Touch Your Fire","123"
"2019-09-07 18:25","A R I Z O N A","Let Me Touch Your Fire","690"
"2019-09-07 18:25","The Japanese House","Lilo","0"
"2019-09-07 18:25","The Japanese House","Lilo","917"
"2019-09-07 18:25","Chrome Sparks","Marijuana","663"
"2019-09-07 18:25","Adam Barnes","Electron","0"
"2019-09-07 18:25","Man of No Ego","Galactic Girl","746"
"2019-09-07 18:25","A R I Z O N A","Summer Days","3504"
"2019-09-07 18:25","A R I Z O N A","Summer Days","0"
"2019-09-07 18:25","Mammals","Depraved","3839"
"2019-09-07 18:25","Aaron Taos","Dazed & Amused","0"
"2019-09-07 18:25","Aaron Taos","Dazed & Amused","3603"
"2019-09-07 18:26","SALES","Off and On","1343"
"2019-09-07 18:26","Noah Kahan","Catastrophize","0"
"2019-09-07 18:26","Delicate Steve","Selfie of a Man","13583"
"2019-09-07 18:26","Delicate Steve","Selfie of a Man","0"
"2019-09-07 18:26","Vacation Manor","A Toast and a Spirit","620"
"2019-09-07 18:26","Free Nationals","Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra)","1931"
"2019-09-07 18:26","Lostboycrow","Since the Day I Was Born","345"
"2019-09-07 18:26","Max Frost","Withdrawal","1623"
"2019-09-07 18:26","Tame Impala","Love/Paranoia","198"
"2019-09-07 18:26","Chelsea Cutler","Out of Focus","1416"
"2019-09-07 18:26","Lydmor","New Cars and Babies","625"
"2019-09-07 18:26","Nightly","Holding On","917"
"2019-09-07 18:26","K. Roosevelt","Blinding My Vision","645"
"2019-09-07 18:26","Lost Kings","Phone Down","606"
"2019-09-07 18:26","Stello","Even If I Don't","794"
"2019-09-07 18:26","Nina Nesbitt","The Best You Had","5128"
"2019-09-07 18:26","Nina Nesbitt","The Best You Had","0"
"2019-09-07 18:26","Madaila","The Dance","1795"
"2019-09-07 18:26","Twist","Going Home","363"
"2019-09-07 18:26","Lydmor","二 Money Towers","430"
"2019-09-07 18:26","Sniffle Party","Peach Dream","2165"
"2019-09-07 18:26","Lydmor","一 the Mansion","255"
"2019-09-07 18:26","The Trp","Better","1034"
"2019-09-07 18:26","Timeflies","Raincoat","2247"
"2019-09-07 18:27","MorMor","Heaven's Only Wishful","1037"
"2019-09-07 18:27","Alina Baraz","Make You Feel","273"
"2019-09-07 18:27","Nick Murphy / Chet Faker","I'm Into You","5163"
"2019-09-07 18:27","Nick Murphy / Chet Faker","I'm Into You","0"
"2019-09-07 18:27","j ember","something more","2307"
"2019-09-07 18:27","j ember","something more","590"
"2019-09-07 18:27","filous","Can't Wait","0"
"2019-09-07 18:27","j ember","Lo-Fi Sky","976"
"2019-09-07 18:27","j ember","Lo-Fi Sky","104"
"2019-09-07 18:27","j ember","Lo-Fi Sky","1362"
"2019-09-07 18:27","j ember","Lo-Fi Sky","2246"
"2019-09-07 18:27","Jadu Heart","Heroin Song","0"
"2019-09-07 18:27","Khamsin","Leaving","0"
"2019-09-07 18:27","Jaron","Venture","356"
"2019-09-07 18:27","Dave Knud","Breathless","0"
"2019-09-07 18:27","Biskwiq","Cucumber Water","25788"
"2019-09-07 18:27","DENM","Green","0"
"2019-09-07 18:27","DENM","Green","4245"
"2019-09-07 18:27","Louis The Child","It's Strange (feat. K.Flay)","0"
"2019-09-07 18:27","Bob Moses","Enough to Believe","0"
"2019-09-07 18:27","Kwamie Liv","Lost in the Girl","1001"
"2019-09-07 18:27","Khai","Do You Go Up - Kidswaste Remix","405"
"2019-09-07 18:27","Khai","Do You Go Up - Kidswaste Remix","698"
"2019-09-07 18:27","Violents","Awake and Pretty Much Sober","1507"
"2019-09-07 18:27","Alec Benjamin","Let Me Down Slowly","1119"
"2019-09-07 18:27","Alec Benjamin","Let Me Down Slowly","235"
"2019-09-07 18:27","ODESZA","All We Need (feat. Shy Girls) - Beat Connection Remix","0"
"2019-09-07 18:27","KOAD","Come and Goes","638"
"2019-09-07 18:27","Zarina Swan","Conscious","311"
"2019-09-07 18:27","Selfsteam","Fate Is","342"
"2019-09-07 18:27","Lund","Low","1017"
"2019-09-07 18:27","Conro","Close","0"
"2019-09-07 18:27","Com Truise","Ether Drift","1316"
"2019-09-07 18:27","Com Truise","Ether Drift","0"
"2019-09-07 18:27","Ghost Loft","Overflow","586"
"2019-09-07 18:27","Ghost Loft","Overflow","0"
"2019-09-07 18:27","Rosenfeld","Do It for Me","842"
"2019-09-07 18:27","Shöckface","floating","316"
"2019-09-07 18:27","Vandelux","Broken Man","0"
"2019-09-07 18:27","Vandelux","Broken Man","392"
"2019-09-07 18:27","Apollo James","Lemon Haze","545"
"2019-09-07 18:27","Headhunterz","Unique","195"
"2019-09-07 18:27","Tommy Newport","I Forgive You","450"
"2019-09-07 18:27","Death Cab for Cutie","I Dreamt We Spoke Again (Louis The Child Remix)","0"
"2019-09-07 18:28","Thalab","Good Swim","0"
"2019-09-07 18:28","Thalab","Good Swim","920"
"2019-09-07 18:28","Cuco","Lover Is a Day","513"
"2019-09-07 18:28","Cuco","Lover Is a Day","0"
"2019-09-07 18:28","Cuco","Lover Is a Day","1350"
"2019-09-07 18:28","Bronze Whale","Slowing Down","142"
"2019-09-07 18:28","Bronze Whale","Slowing Down","770"
"2019-09-07 18:28","Jaron","These Thoughts In My Head","323"
"2019-09-07 18:28","Caroline Polachek","Door","3020"
"2019-09-07 18:29","Sean Arcure","Headspacey","65535"
"2019-09-07 18:30","Koresma","Canyon Walls","6337"
"2019-09-07 18:30","Koresma","Far Away Coast","10003"
"2019-09-07 18:30","Crooked Colours","Running Blind","43305"
"2019-09-07 18:30","Crooked Colours","Running Blind","22389"
"2019-09-07 18:31","Koresma","Bridges","10177"
"2019-09-07 18:35","Crooked Colours","Running Blind","239942"
"2019-09-07 18:38","Koresma","Canyon Walls","223852"
"2019-09-07 18:48","Koresma","Far Away Coast","278460"
"2019-09-07 18:54","Crooked Colours","Running Blind","345043"
"2019-09-07 18:58","TENDER","Can't Show My Face","249120"
"2019-09-07 19:01","Crooked Colours","Do It Like You","190624"
"2019-09-07 19:06","Crooked Colours","I'll Be There","278553"
"2019-09-07 19:09","TENDER","Illuminate","190706"
"2019-09-07 19:13","Crooked Colours","Just Breathe","217434"
"2019-09-07 19:17","Crooked Colours","Hold On","246813"
"2019-09-07 19:21","Crooked Colours","Running Blind","239942"
"2019-09-07 19:23","Crooked Colours","Flow","117011"
"2019-09-07 19:27","TENDER","Nadir","241946"
"2019-09-07 19:31","TENDER","Hypnotised","215333"
"2019-09-07 19:34","TENDER","Crawl","209066"
"2019-09-07 19:38","TENDER","Erode","249920"
