"endTime","artistName","trackName","msPlayed"
"2019-10-30 01:41","Dan Croll","From Nowhere","196848"
"2019-10-30 01:45","Astronomyy","Pack Of Wolves","266706"
"2019-10-30 01:48","Dan Croll","Compliment Your Soul","181846"
"2019-10-30 01:52","Dan Croll","In / Out - Baardsen Remix","223306"
"2019-10-30 02:13","Dan Croll","Bad Boy","121799"
"2019-10-30 02:13","Blossoms","Honey Sweet - Dan Croll Remix","25779"
"2019-10-30 02:18","Roosevelt","Fever","264031"
"2019-10-30 02:21","Arrested Youth","Black X White","186238"
"2019-10-30 02:25","Manila Killa","Wake Up Call","234493"
"2019-10-30 02:29","Andrew Belle","Pieces","241119"
"2019-10-30 02:32","MISSIO","I See You","228735"
"2019-10-30 02:37","Sundara Karma","Lose the Feeling","253320"
"2019-10-30 02:40","Devault","Between The Words (with Matt Maeson)","199384"
"2019-10-30 02:44","Echos","Guest Room","258381"
"2019-10-30 02:48","Jauz","Ghost","201333"
"2019-10-30 02:52","Champagne Drip","Kaleidoscope (Feat. Crystalline)","211875"
"2019-10-30 02:55","Muse","Dig Down","228146"
"2019-10-30 02:58","Jule Vera","TIP-TOE","159568"
"2019-10-30 03:02","ODESZA","A Moment Apart","234244"
"2019-10-30 03:05","ODESZA","Thin Floors And Tall Ceilings","178307"
"2019-10-30 03:08","Dreamers Delight","Pluto","196800"
"2019-10-30 03:12","Bassnectar","Illusion (feat. Born I)","231200"
"2019-10-30 03:16","Zuli","Forget My Name","227102"
"2019-10-30 03:20","Muse","Undisclosed Desires","235000"
"2019-10-30 03:25","Duke Dumont","Ocean Drive","206320"
"2019-10-30 03:39","slenderbodies","lucid","142213"
"2019-10-30 03:52","Duke Dumont","Ocean Drive","2080"
"2019-10-30 03:57","slenderbodies","lucid","260625"
"2019-10-30 04:00","slenderbodies","little islands","193066"
"2019-10-30 04:05","Twiddle","Lost in the Cold","273182"
"2019-10-30 04:08","Little People","Unsaid","228413"
"2019-10-30 04:13","SAFIA","Make Them Wheels Roll","245666"
"2019-10-30 04:16","Wingtip","Pavement","196613"
"2019-10-30 04:19","EXES","Cain","216000"
"2019-10-30 04:23","Echos","Euphoria","240082"
"2019-10-30 04:27","Transviolet","Girls Your Age","208053"
"2019-10-30 04:31","Grimes","Pretty Dark - Demo","252203"
"2019-10-30 04:34","Tierra Whack","Wasteland","183282"
"2019-10-30 04:38","TV Girl","Lovers Rock","213920"
"2019-10-30 04:41","Superorganism","Everybody Wants To Be Famous","184986"
"2019-10-30 04:44","Miami Horror","Dark Love (feat. Danny Pratt)","219009"
"2019-10-30 04:49","Ratatat","Cream On Chrome","0"
"2019-10-30 04:49","Ratatat","Loud Pipes","3814"
"2019-10-30 04:49","Empire of the Sun","Chrysalis","1592"
"2019-10-30 04:49","Empire of the Sun","Chrysalis","250805"
"2019-10-30 04:53","Ratatat","Cream On Chrome","235362"
"2019-10-30 04:56","Ratatat","Loud Pipes","226533"
"2019-10-30 05:00","STRFKR","Tape Machine","194106"
"2019-10-30 05:04","STRFKR","Kahlil Gibran","241413"
"2019-10-30 05:09","Hot Chip","Dark Night","327525"
"2019-10-30 05:13","Kailee Morgue","Do You Feel This Way (feat. Whethan)","218853"
"2019-10-30 05:18","Just A Gent","The End","276015"
"2019-10-30 05:21","Flume","Never Be Like You (feat. Kai)","234909"
"2019-10-30 05:25","Jan Blomqvist","The Space In Between","206004"
"2019-10-30 05:29","Tia Gostelow","Giants","232492"
"2019-10-30 05:32","Mansionair","Astronaut (Something About Your Love)","202694"
"2019-10-30 15:01","Holy Holy","True Lovers","4509"
"2019-10-30 15:05","Echos","Euphoria","240082"
"2019-10-30 15:08","Ratatat","Loud Pipes","226533"
"2019-10-30 15:12","Empire of the Sun","Chrysalis","250805"
"2019-10-30 15:16","Mansionair","Astronaut (Something About Your Love)","202694"
"2019-10-30 15:20","SwuM","I Miss U","219428"
"2019-10-30 15:32","slenderbodies","lucid","247246"
"2019-10-30 15:35","24kGoldn","VALENTINO","179133"
"2019-10-30 15:39","Holy Holy","True Lovers","257179"
"2019-10-30 15:42","slenderbodies","little islands","193066"
"2019-10-30 15:47","Konoba","On Our Knees (feat. R.O)","277493"
"2019-10-30 15:51","Glass Animals","Black Mambo","248920"
"2019-10-30 16:10","Noosa","Walk on by (Sound Remedy Remix)","376329"
"2019-10-30 16:48","Noosa","Walk on by (Sound Remedy Remix)","156402"
"2019-10-30 16:52","Arrested Youth","Black X White","186238"
"2019-10-30 16:55","James Vincent McMorrow","West Coast","205666"
"2019-10-30 17:00","Lana Del Rey","Cinnamon Girl","300683"
"2019-10-30 17:20","Twiddle","Lost in the Cold","273182"
"2019-10-30 17:23","Transviolet","Girls Your Age","208053"
"2019-10-30 17:27","Grimes","Pretty Dark - Demo","252203"
"2019-10-30 17:30","Tierra Whack","Wasteland","183282"
"2019-10-30 17:32","TV Girl","Lovers Rock","1114"
"2019-10-30 17:32","Miami Horror","Dark Love (feat. Danny Pratt)","574"
"2019-10-30 17:32","Superorganism","Everybody Wants To Be Famous","0"
"2019-10-30 17:53","Superorganism","Everybody Wants To Be Famous","97548"
"2019-10-30 19:55","Superorganism","Everybody Wants To Be Famous","185591"
"2019-10-30 19:59","Miami Horror","Dark Love (feat. Danny Pratt)","219009"
"2019-10-30 20:03","Empire of the Sun","Chrysalis","250805"
"2019-10-30 20:07","Ratatat","Cream On Chrome","235362"
"2019-10-30 20:11","Ratatat","Loud Pipes","226533"
"2019-10-30 20:14","STRFKR","Tape Machine","194106"
"2019-10-30 20:18","STRFKR","Kahlil Gibran","241413"
"2019-10-30 20:24","Hot Chip","Dark Night","327525"
"2019-10-30 20:28","Kailee Morgue","Do You Feel This Way (feat. Whethan)","218853"
"2019-10-30 20:32","Just A Gent","The End","276015"
"2019-10-30 20:33","Phum Viphurit","Lover Boy","24046"
"2019-10-30 20:35","Sir Sly","Astronaut","144288"
"2019-10-30 20:36","Zeds Dead","Blame","31031"
"2019-10-30 20:40","Little People","Unsaid","228413"
"2019-10-30 20:44","Flume","Never Be Like You (feat. Kai)","234909"
"2019-10-30 20:47","Jukebox The Ghost","Girl","213786"
"2019-10-30 20:51","Zeds Dead","Blame","225719"
"2019-10-30 20:55","Lil Peep","U Said","224053"
"2019-10-30 20:58","Lil Peep","Save That Shit","231546"
"2019-10-30 21:02","Flume","Never Be Like You (feat. Kai)","234909"
"2019-10-30 21:06","Emotional Oranges","Personal","225200"
"2019-10-30 21:10","Mansionair","Astronaut (Something About Your Love)","202694"
"2019-10-30 21:20","Tia Gostelow","Giants","28842"
"2019-10-30 22:44","Tia Gostelow","Giants","203669"
"2019-10-30 22:48","ANIMA!","Blood","250100"
"2019-10-30 22:59","SYML","The Bird","28947"
"2019-10-30 23:18","Beshken","The Roman Call","161020"
"2019-10-31 00:05","Twiddle","Every Soul","353036"
"2019-10-31 00:09","A R I Z O N A","Let Me Touch Your Fire","218734"
"2019-10-31 00:12","Dan Croll","Compliment Your Soul","181846"
"2019-10-31 00:16","Roosevelt","Fever","264031"
"2019-10-31 00:20","MISSIO","I See You","228735"
"2019-10-31 00:24","MISSIO","Everybody Gets High","212093"
"2019-10-31 00:27","SOAK","Everybody Loves You","199778"
"2019-10-31 00:31","The Japanese House","Lilo","259730"
"2019-10-31 00:37","Sundara Karma","Lose the Feeling","253320"
"2019-10-31 00:40","Jule Vera","TIP-TOE","159568"
"2019-10-31 02:02","Devault","Between The Words (with Matt Maeson)","109819"
"2019-10-31 02:59","Devault","Between The Words (with Matt Maeson)","199384"
"2019-10-31 03:02","James Vincent McMorrow","West Coast","205666"
"2019-10-31 03:06","Echos","Guest Room","258381"
"2019-10-31 03:10","1ST VOWS","Dakota","243677"
"2019-10-31 03:14","1ST VOWS","Eros","219780"
"2019-10-31 03:15","1ST VOWS","Dakota","5367"
"2019-10-31 03:15","1ST VOWS","Eros","2218"
"2019-10-31 03:15","Jauz","Ghost","41282"
"2019-10-31 03:19","Autoheart","Moscow","234571"
"2019-10-31 03:24","Eden Project","Crazy in Love (Feat. Leah Kelly)","265456"
"2019-10-31 03:29","Christina Perri","burning gold - Autograf Remix","333061"
"2019-10-31 03:34","Autograf","Heartbeat","279291"
"2019-10-31 03:35","Autoheart","Agoraphobia","40890"
"2019-10-31 03:39","Crooked Colours","Running Blind","239942"
"2019-10-31 03:44","RÜFÜS DU SOL","Until the Sun Needs to Rise","292044"
"2019-10-31 03:48","Moon Boots","Fortune Teller","267443"
"2019-10-31 03:49","ZHU","Cocaine Model","9491"
"2019-10-31 03:54","Monsoonsiren","Tolerance","265000"
"2019-10-31 03:57","Talos","2AM","213880"
"2019-10-31 04:01","Talos","Let Go","229973"
"2019-10-31 04:06","Talos","Far Out Dust","282043"
"2019-10-31 04:10","Andrew Belle","Pieces","241119"
"2019-10-31 04:14","MorMor","Heaven's Only Wishful","243216"
"2019-10-31 04:19","Walk Off the Earth","HERE WE GO! (Overtime)","13415"
"2019-10-31 04:19","Dave Knud","Breathless","280270"
"2019-10-31 04:23","The Neighbourhood","Sweater Weather","240400"
"2019-10-31 04:37","Bishop Briggs","River","215759"
"2019-10-31 16:10","Bishop Briggs","River","215896"
"2019-10-31 16:14","The Neighbourhood","Sweater Weather","240400"
"2019-10-31 16:17","Oh Wonder","Technicolour Beat","180119"
"2019-10-31 16:21","Amber Run","5AM","257906"
"2019-10-31 16:26","Cobi","Don't You Cry For Me","256333"
"2019-10-31 16:30","Ed Sheeran","Photograph","258986"
"2019-10-31 16:59","Lana Del Rey","West Coast","46103"
"2019-10-31 17:21","Lana Del Rey","West Coast","212064"
"2019-10-31 17:22","Imagine Dragons","Polaroid","0"
"2019-10-31 17:27","Flume","Tiny Cities (feat. Beck)","236625"
"2019-10-31 17:31","Famy","Ava","238479"
"2019-10-31 17:36","James Arthur","Impossible","209440"
"2019-10-31 17:41","Bastille","Fake It","244135"
"2019-10-31 17:45","Jon Bellion","Guillotine","208124"
"2019-10-31 17:48","The Lumineers","Ophelia","160097"
"2019-10-31 17:51","Bastille","An Act Of Kindness","208267"
"2019-10-31 18:26","OneRepublic","Let's Hurt Tonight","185173"
"2019-10-31 18:30","Imagine Dragons","Polaroid","230013"
"2019-10-31 18:42","X Ambassadors","Renegades","195200"
"2019-10-31 18:46","Famy","Ava","238479"
"2019-10-31 18:50","NEEDTOBREATHE","HAPPINESS","205773"
"2019-10-31 18:54","Cobi","Don't You Cry For Me","256333"
"2019-10-31 18:58","OneRepublic","If I Lose Myself","241640"
"2019-10-31 19:02","Flume","Drop The Game","221894"
"2019-10-31 19:10","Lorde","Buzzcut Season","246755"
"2019-10-31 19:13","James Arthur","I Am","191080"
"2019-10-31 19:16","Billy Raffoul","Driver","176004"
"2019-10-31 19:20","Seafret","Angel of Small Death and the Codeine Scene - BBC Live Version","207226"
"2019-10-31 19:28","Gentle Bones","Geniuses & Thieves","187325"
"2019-10-31 19:34","Birdtalker","Blue Healer","318828"
"2019-10-31 19:37","Jon Bellion","iRobot","208658"
"2019-10-31 19:40","AJR","Weak","147553"
"2019-10-31 19:44","OneRepublic","Choke","226760"
"2019-10-31 19:47","Amir Obe","CIGARETTES","190000"
"2019-10-31 19:50","NEEDTOBREATHE","Brother (feat. Gavin DeGraw)","208205"
"2019-10-31 19:56","The Arcadian Wild","Liar","319083"
"2019-10-31 19:59","Oh Wonder","Dazzle","187107"
"2019-10-31 20:03","Aquilo","Silhouette","230416"
"2019-10-31 20:06","Broods","Four Walls","208346"
"2019-10-31 20:12","alt-J","Adeline","350333"
"2019-10-31 20:16","fun.","All Alright","237466"
"2019-10-31 20:20","James Arthur","Back from the Edge","234146"
"2019-10-31 20:25","City of the Sun","Everything","337999"
"2019-10-31 20:29","Jome","Cinnamon","204000"
"2019-10-31 20:39","fun.","Some Nights","336425"
"2019-10-31 20:46","Oberhofer","Homebro","161093"
"2019-10-31 20:50","Fleet Foxes","Mykonos","275306"
"2019-10-31 20:54","Andrew McMahon in the Wilderness","Fire Escape","204840"
"2019-10-31 20:58","Kygo","Raging (feat. Kodaline)","224486"
"2019-10-31 21:01","Cold War Kids","First","200360"
"2019-10-31 21:17","Mumford & Sons","The Cave","105089"
"2019-11-01 02:25","AWOLNATION","Jailbreak","1527"
"2019-11-01 02:25","OneRepublic","All The Right Moves","0"
"2019-11-01 02:30","AWOLNATION","Jailbreak","281114"
"2019-11-01 02:34","OneRepublic","All The Right Moves","238000"
"2019-11-01 02:37","Adam Barnes","Tennyson","15193"
"2019-11-01 02:37","Gentle Bones","Run Tell Daddy","5212"
"2019-11-01 02:37","Mumford & Sons","Dust Bowl Dance","565"
"2019-11-01 02:37","Melanie Martinez","Pity Party","108"
"2019-11-01 02:37","Adam French","The Optimist","196866"
"2019-11-01 02:39","Theo Kandel","Running Blind","13260"
"2019-11-01 02:39","Oh Wonder","Technicolour Beat","94743"
"2019-11-01 02:42","Oh Wonder","Technicolour Beat","141415"
"2019-11-01 02:46","Flume","Tiny Cities (feat. Beck)","236625"
"2019-11-01 02:50","Kyson","Every High - Young & Sick in-Flight Remix","258000"
"2019-11-01 02:56","Hayden James","Something About You - ODESZA Remix","343800"
"2019-11-01 03:00","Holy Holy","True Lovers","259964"
"2019-11-01 03:06","Christina Perri","burning gold - Autograf Remix","333061"
"2019-11-01 03:10","Hozier","Take Me to Church","241693"
"2019-11-01 03:14","The Neighbourhood","Sweater Weather","240400"
"2019-11-01 03:17","Dreamers Delight","Olives","224000"
"2019-11-01 03:21","The Palms","Push Off","230949"
"2019-11-01 03:36","Crooked Colours","Running Blind","235238"
"2019-11-01 03:41","Vocal Few","The Corner Dwellers","243207"
"2019-11-01 03:45","Hollow Coves","The Woods","241546"
"2019-11-01 03:49","Blind Pilot","3 Rounds and a Sound","266960"
"2019-11-01 03:54","Barcelona","Please Don't Go","275520"
"2019-11-01 03:58","The Daydream Club","The Record Shop","257000"
"2019-11-01 04:02","Isbells","Reunite","234335"
"2019-11-01 04:05","Yoke Lore","Truly Madly Deeply - Recorded at Spotify Studios NYC","190392"
"2019-11-01 04:09","The Oh Hellos","Dear Wormwood","8927"
"2019-11-01 04:09","LOYAL","Light up for You","223792"
"2019-11-01 04:14","Roosevelt","Sea","266697"
"2019-11-01 04:19","The Oh Hellos","Dear Wormwood","316066"
"2019-11-01 04:23","Oliver Riot","Alcatraz","221802"
"2019-11-01 04:29","Macklemore & Ryan Lewis","Otherside (feat. Fences) [Ryan Lewis Remix]","346164"
"2019-11-01 04:34","Lana Del Rey","Cinnamon Girl","300683"
"2019-11-01 04:38","Ed Sheeran","Photograph","258986"
"2019-11-01 04:44","alt-J","Adeline","350333"
"2019-11-01 04:48","Aquilo","Silhouette","230416"
"2019-11-01 15:27","Macklemore & Ryan Lewis","Otherside (feat. Fences) [Ryan Lewis Remix]","346164"
"2019-11-01 15:33","Crooked Colours","Running Blind","317800"
"2019-11-01 15:38","RÜFÜS DU SOL","Until the Sun Needs to Rise","292044"
"2019-11-01 15:41","Crooked Colours","I Hope You Get It (feat. Ivan Ooze)","200400"
"2019-11-01 15:45","Holy Holy","True Lovers","259964"
"2019-11-01 15:48","Christina Perri","burning gold - Autograf Remix","176285"
"2019-11-01 17:28","Vulfpeck","Lonely Town","1480"
"2019-11-01 18:20","Vulfpeck","Lonely Town","1713"
"2019-11-01 18:25","Vulfpeck","Lonely Town","176659"
"2019-11-01 18:29","TENDER","Outside","250493"
"2019-11-01 18:32","Morgan Saint","On Fire","219066"
"2019-11-01 18:36","Vulfpeck","Love Is a Beautiful Thing","233314"
"2019-11-01 18:37","Vulfpeck","For Survival","43148"
"2019-11-01 18:41","LOYAL","Light up for You","223792"
"2019-11-01 18:45","Roosevelt","Sea","266697"
"2019-11-01 18:49","Yoste","Howl","240484"
"2019-11-01 19:02","Kyson","Every High - Young & Sick in-Flight Remix","225564"
"2019-11-01 19:06","OneRepublic","Better","204386"
"2019-11-01 19:09","Oh Wonder","Technicolour Beat","180119"
"2019-11-01 19:14","Amber Run","5AM","257906"
"2019-11-01 19:32","Flume","Tiny Cities (feat. Beck)","6839"
"2019-11-01 19:39","Famy","Ava","18297"
"2019-11-01 19:44","Famy","Ava","294343"
"2019-11-01 20:55","Flume","Tiny Cities (feat. Beck)","396657"
"2019-11-01 20:58","slenderbodies","dewdrops","179920"
"2019-11-01 21:02","James Arthur","Impossible","209440"
"2019-11-01 21:06","Bastille","Fake It","244135"
"2019-11-01 21:10","Hozier","Take Me to Church","241693"
"2019-11-01 21:14","Aquilo","Silhouette","230416"
"2019-11-01 21:20","alt-J","Adeline","350333"
"2019-11-01 21:27","City of the Sun","Everything","332857"
"2019-11-01 21:31","JOY.","Change","222929"
"2019-11-01 21:35","Young Franco","Otherside","224004"
"2019-11-01 21:39","Skott","Russian Soul","232155"
"2019-11-01 21:43","Local Natives","I Saw You Close Your Eyes","216840"
"2019-11-01 21:46","Michl","Better With You","196018"
"2019-11-01 22:01","Jadu Heart","The Cure","237000"
"2019-11-01 22:05","Foreign Air","In the Shadows","233927"
"2019-11-01 22:09","Golden Features","Woodcut (feat. Rromarin)","245034"
"2019-11-01 22:14","Flight Facilities","All Your Love","285004"
"2019-11-01 22:18","Kyson","Every High - Young & Sick in-Flight Remix","258000"
"2019-11-01 22:22","Tep No","Pacing","236279"
"2019-11-01 22:28","Hayden James","Something About You - ODESZA Remix","343800"
"2019-11-01 22:32","Jai Wolf","Telepathy","229906"
"2019-11-01 22:35","Attom","Golden Hour","181818"
"2019-11-01 22:38","Ekali","Forever (feat. Elohim) - Laxcity Remix","216780"
"2019-11-01 22:42","Shallou","count on","206994"
"2019-11-01 22:45","Kasbo","Places We Don't Know","204532"
"2019-11-01 22:48","SG Lewis","Coming Up","197052"
"2019-11-01 22:53","Bob Moses","Enough to Believe","279573"
"2019-11-01 22:57","Vague003","Where Do I Go?","207586"
"2019-11-01 23:01","Crooked Colours","Running Blind","239942"
"2019-11-01 23:07","RÜFÜS DU SOL","Until the Sun Needs to Rise","292044"
"2019-11-01 23:11","Moon Boots","Fortune Teller","267443"
"2019-11-01 23:16","1ST VOWS","Sweeter Bitter","275200"
"2019-11-01 23:19","A R I Z O N A","Let Me Touch Your Fire","218734"
"2019-11-01 23:23","Adam Jensen","Marijuana Breath","219163"
"2019-11-01 23:26","Aeris Roves","Feel Me - Single Version","211765"
"2019-11-01 23:30","alt-J","Tessellate","181400"
"2019-11-01 23:34","Andrew Belle","Pieces","241119"
"2019-11-01 23:39","Holy Holy","True Lovers","259964"
"2019-11-01 23:42","Michl","Better With You","196018"
"2019-11-01 23:48","Hayden James","Something About You - ODESZA Remix","343800"
"2019-11-01 23:52","Martin Luke Brown","Opalite","211748"
"2019-11-01 23:56","TENDER","Fear of Falling Asleep","250506"
"2019-11-02 00:01","TENDER","Nadir","241946"
"2019-11-02 00:05","TENDER","Outside","250493"
"2019-11-02 00:09","SwuM","I Miss U","219428"
"2019-11-02 00:13","Bishop Briggs","River","216133"
"2019-11-02 00:17","The Neighbourhood","Sweater Weather","240400"
"2019-11-02 00:21","Glass Animals","Black Mambo","248920"
"2019-11-02 00:25","Glass Animals","Cocoa Hooves","271906"
"2019-11-02 00:29","TENDER","No Devotion","207400"
"2019-11-02 00:32","slenderbodies","tangled up","196120"
"2019-11-02 00:36","slenderbodies","arrival","246706"
"2019-11-02 00:40","TENDER","Sickness","215693"
"2019-11-02 00:44","ZHU","Cocaine Model","255093"
"2019-11-02 00:49","Darius","S/ash","260186"
"2019-11-02 00:52","ZHU","As Crazy As It Is","224346"
"2019-11-02 00:58","Lane 8","In My Arms","316721"
"2019-11-02 01:01","Disclosure","Feel Like I Do","195136"
"2019-11-02 01:05","Crooked Colours","Plymouth","230516"
"2019-11-02 01:08","NoMBe","Freak Like Me","176889"
"2019-11-02 01:12","ZHU","Hometown Girl","252235"
"2019-11-02 01:16","Darius","Hot Hands","253090"
"2019-11-02 01:20","Darius","Espoir","242242"
"2019-11-02 01:23","Moods","Love Is Real","202213"
"2019-11-02 01:29","KAASI","Lisse","329491"
"2019-11-02 01:33","Darius","Vanyll","240000"
"2019-11-02 01:37","BANKS","Warm Water - Snakehips Remix","253584"
"2019-11-02 01:42","Crayon","What I Do","279106"
"2019-11-02 01:47","Tyler Touché","Act of God - Robotaki Remix","278571"
"2019-11-02 01:51","FKJ","Instant Need","270405"
"2019-11-02 01:55","Kartell","Pantera","247455"
"2019-11-02 02:00","Cherokee","Don't Matter","308256"
"2019-11-02 02:05","Joe Hertz","Ashes","258844"
"2019-11-02 02:08","Sinead Harnett","No Other Way","199947"
"2019-11-02 02:12","KAYTRANADA","CHANCES","218200"
"2019-11-02 02:16","KAYTRANADA","DYSFUNCTIONAL","240757"
"2019-11-02 02:19","Matt Corby","Talk It Out","190726"
"2019-11-02 02:24","Total Giovanni","When We Break","284327"
"2019-11-02 02:29","Inner Wave","Blacklight","311426"
"2019-11-02 02:33","Echos","1216","240325"
"2019-11-02 02:37","Galimatias","Blowback","243949"
"2019-11-02 02:41","INZO","Local Void","219333"
"2019-11-02 02:45","Andrew Applepie","Don't Fuck This Up","18474"
"2019-11-02 02:45","Andrew Applepie","Catch It","201492"
"2019-11-02 02:48","Derek Pope","Raincoats","220444"
"2019-11-02 02:53","Kid Cudi","Rose Golden","277813"
"2019-11-02 02:56","Delicate Steve","Selfie of a Man","191663"
"2019-11-02 03:01","R.O","Why Don't You Talk to Me","249000"
"2019-11-02 03:04","Chrome Sparks","Marijuana","181149"
"2019-11-02 03:08","White Lies","Tokyo","292372"
"2019-11-02 03:12","Sure Sure","Warm Animal","211146"
"2019-11-02 03:16","SAFIA","Starlight","242747"
"2019-11-02 03:21","Magic City Hippies","Hush","319124"
"2019-11-02 03:27","Lana Del Rey","The Next Best American Record","349347"
"2019-11-02 03:30","Tame Impala","Love/Paranoia","185773"
"2019-11-02 03:34","SYML","Fear of the Water","245813"
"2019-11-02 03:40","Hippie Sabotage","Your Soul","324806"
"2019-11-02 03:47","Joywave","Traveling at the Speed of Light","453600"
"2019-11-02 03:51","Appleby","Echos","237989"
"2019-11-02 03:55","Aaron Smith","Dancin (feat. Luvli) - Krono Remix","198053"
"2019-11-02 03:58","Max Frost","Withdrawal","180320"
"2019-11-02 04:01","Bearson","Go to Sleep (feat. Kailee Morgue) (feat. Kailee Morgue) - Oshi Remix","227368"
"2019-11-02 04:05","cøzybøy","i swear this søng is abøut eating øut my best friend's pussy","188235"
"2019-11-02 04:07","MELVV","Vibe","144000"
"2019-11-02 04:12","HÆLOS","Full Circle","303780"
"2019-11-02 04:17","Milky Chance","Stunner","288000"
"2019-11-02 04:20","James Vincent McMorrow","West Coast","205666"
"2019-11-02 04:24","BETWEEN FRIENDS","affection","235225"
"2019-11-02 04:29","1ST VOWS","O.O.A.","262927"
"2019-11-02 04:33","Cavetown","Advice","264504"
"2019-11-02 04:37","Litany","I Said","218102"
"2019-11-02 05:04","Albert Hammond, Jr.","Set to Attack","17368"
"2019-11-02 05:04","H.E.R.","Lights On","3060"
"2019-11-02 05:04","A R I Z O N A","Summer Days","0"
"2019-11-02 05:04","SYML","WDWGILY","340"
"2019-11-02 05:04","Caye","Trust Fall","976"
"2019-11-02 05:04","Whilk & Misky","Rain Dance - Marian Hill Remix","0"
"2019-11-02 05:09","Twenty One Pilots","Chlorine","324466"
"2019-11-02 05:14","Waterstrider","Way Out","271445"
"2019-11-02 05:19","RÜFÜS DU SOL","Innerbloom (What So Not Remix)","277199"
"2019-11-02 05:22","BETWEEN FRIENDS","iloveyou","166358"
"2019-11-02 05:26","TENDER","Can't Show My Face","249120"
"2019-11-02 05:28","Jerry Folk","Take Three","143255"
"2019-11-02 05:33","slenderbodies","oasis","269077"
"2019-11-02 05:43","Sound Remedy","Wounded Heart","5559"
"2019-11-02 14:16","Koresma","Bridges","221333"
