"endTime","artistName","trackName","msPlayed"
"2019-01-07 20:16","Glass Animals","Cocoa Hooves","982"
"2019-01-07 20:16","Flume","Drop The Game","0"
"2019-01-07 20:21","Glass Animals","Cocoa Hooves","271906"
"2019-01-07 20:24","Flume","Drop The Game","221894"
"2019-01-07 20:28","Lund","By My Side","229411"
"2019-01-07 20:32","Lil Happy Lil Sad","Let Me Die","218775"
"2019-01-07 20:34","Paris Shadows","ANGEL","113666"
"2019-01-07 20:36","Lil Peep","Better Off (Dying)","154814"
"2019-01-07 20:40","Lil Peep","Save That Shit","231546"
"2019-01-07 20:43","BOY $COUT GATSBY","DIAMONDS","139911"
"2019-01-07 20:46","Black Coast","Trndsttr (feat. M. Maggie) - Lucian Remix","179658"
"2019-01-07 20:52","Roosevelt","Sea","266697"
"2019-01-07 20:57","anatu","Bleach","247765"
"2019-01-07 21:07","Uppermost","Beautiful Light","16885"
"2019-01-07 21:20","Hippo Campus","Poems","290"
"2019-01-07 21:20","Eden Project","drowning.","0"
"2019-01-07 21:20","Hippie Sabotage","Your Soul","0"
"2019-01-07 21:20","Tove Lo","Habits (Stay High) - Hippie Sabotage Remix","170"
"2019-01-07 21:20","ODESZA","How Did I Get Here","0"
"2019-01-07 21:20","Sanders Bohlke","Search and Destroy","0"
"2019-01-07 21:20","Zachary Knowles","slow down my thoughts","0"
"2019-01-07 21:20","Triple One","Lakes.","1150"
"2019-01-07 21:20","Still Corners","The Trip","0"
"2019-01-07 21:20","Just A Gent","Rolling Dice","92"
"2019-01-07 21:20","Phoenix","Fences - Boombass Remix","0"
"2019-01-07 21:20","Mazde","Neverland","160"
"2019-01-07 21:20","Beauvois","Daylight","0"
"2019-01-07 21:20","Aaron Smith","Dancin (feat. Luvli) - Krono Remix","0"
"2019-01-07 21:20","GoldLink","Late Night","0"
"2019-01-07 21:20","BONES","Sodium","240"
"2019-01-07 21:20","Rob $tone","Chill Bill (feat. J. Davi$ & Spooks)","233"
"2019-01-07 21:20","Zella Day","East of Eden","76"
"2019-01-07 21:20","Absofacto","Dissolve","235"
"2019-01-07 21:25","Triple One","Lakes.","194000"
"2019-01-07 21:37","GoldLink","Late Night","131190"
"2019-01-07 21:53","Unlike Pluto","Late Bloomer","37477"
"2019-01-07 21:57","J. Cole","KOD","191436"
"2019-01-07 22:02","Travis Scott","SICKO MODE","312820"
"2019-01-07 22:05","Yoke Lore","Goodpain (Blondage Remix)","206318"
"2019-01-07 22:11","The Oh Hellos","Dear Wormwood","316066"
"2019-01-07 22:14","Travis Scott","CAN'T SAY","198408"
"2019-01-07 22:18","VHS Collection","So I Met Someone","660"
"2019-01-07 22:18","James Arthur","Recovery","1166"
"2019-01-07 22:18","OnCue","DSFM","0"
"2019-01-07 22:18","Mumford & Sons","Broken Crown","228728"
"2019-01-07 22:18","alt-J","Tessellate","0"
"2019-01-07 22:23","James Arthur","Recovery","277866"
"2019-01-07 22:30","alt-J","Tessellate","181400"
"2019-01-07 22:44","EDEN","start//end","631046"
"2019-01-07 22:45","Miguel","waves - Tame Impala Remix","48600"
"2019-01-07 22:51","EDEN","start//end","333967"
"2019-01-07 22:55","Miguel","waves - Tame Impala Remix","253346"
"2019-01-07 22:56","OneRepublic","Better","8644"
"2019-01-07 22:56","Matt Maeson","Put It On Me","0"
"2019-01-07 22:56","Lemaitre","Not Too Late","50856"
"2019-01-07 22:56","HONNE","Feels So Good ◑","680"
"2019-01-07 22:56","Seafret","Angel of Small Death and the Codeine Scene - BBC Live Version","245"
"2019-01-07 22:56","Majid Jordan","Small Talk","0"
"2019-01-07 22:56","OneRepublic","If I Lose Myself","613"
"2019-01-07 22:56","The Weeknd","Shameless","0"
"2019-01-07 22:56","Moon Taxi","Not Too Late","168"
"2019-01-07 23:01","Zonderling","Nightcall (feat. Kye Sones)","304742"
"2019-01-07 23:02","Zonderling","Nightcall (feat. Kye Sones)","76947"
"2019-01-07 23:06","The Zeitgeists","Selfies","209089"
"2019-01-07 23:06","The Zeitgeists","We Dem Boyz","21880"
"2019-01-07 23:11","The Zeitgeists","Red Lights","263418"
"2019-01-07 23:14","The Zeitgeists","Trophies","184812"
"2019-01-07 23:15","The Zeitgeists","The Moon Song","560"
"2019-01-07 23:15","The Zeitgeists","The Moon Song","96173"
"2019-01-07 23:15","The Zeitgeists","Trophies","0"
"2019-01-07 23:15","The Zeitgeists","Ain't It Fun","948"
"2019-01-07 23:15","The Zeitgeists","We Dem Boyz","0"
"2019-01-07 23:15","The Zeitgeists","Red Lights","46"
"2019-01-07 23:16","The Zeitgeists","The Moon Song","0"
"2019-01-07 23:16","The Zeitgeists","Trophies","415"
"2019-01-07 23:16","The Zeitgeists","Ain't It Fun","298"
"2019-01-07 23:16","The Zeitgeists","Selfies","18936"
"2019-01-07 23:16","The Zeitgeists","We Dem Boyz","248"
"2019-01-07 23:16","The Zeitgeists","Red Lights","1250"
"2019-01-07 23:16","The Zeitgeists","Summer","0"
"2019-01-07 23:20","The Zeitgeists","Ain't It Fun","283738"
"2019-01-07 23:33","The Zeitgeists","Summer","131877"
"2019-01-07 23:58","Joyner Lucas","I Love","210197"
"2019-01-08 00:09","The Zeitgeists","Wizard","22010"
"2019-01-08 00:26","The Zeitgeists","Summer","0"
"2019-01-08 00:27","The Zeitgeists","Wizard","2865"
"2019-01-08 00:27","The Zeitgeists","Wizard","52572"
"2019-01-08 00:27","The Zeitgeists","Dr. Who!","1374"
"2019-01-08 00:27","Zonderling","Nightcall (feat. Kye Sones)","236"
"2019-01-08 00:31","Zonderling","Nightcall (feat. Kye Sones)","179608"
"2019-01-08 00:34","The Zeitgeists","Dr. Who!","183333"
"2019-01-08 00:36","The Zeitgeists","Welcome to the Jungle","27568"
"2019-01-08 00:36","The Zeitgeists","Waves","123036"
"2019-01-08 00:40","The Zeitgeists","Waves","206846"
"2019-01-08 01:25","The Zeitgeists","Welcome to the Jungle","80526"
"2019-01-08 01:43","K.Flay","Blood In The Cut - Aire Atlantica Remix","120372"
"2019-01-08 03:05","Zonderling","Nightcall (feat. Kye Sones)","179608"
"2019-01-08 03:15","The Zeitgeists","Gods & Monsters","24883"
"2019-01-08 04:44","The Zeitgeists","Come Get It Bae","802"
"2019-01-08 04:44","The Zeitgeists","Eez-Eh","0"
"2019-01-08 04:44","The Zeitgeists","A Sky Full of Stars","4004"
"2019-01-08 04:44","The Zeitgeists","Jubel","0"
"2019-01-08 04:44","The Zeitgeists","Back to the Earth","0"
"2019-01-08 04:44","The Zeitgeists","Tumblr Girls","0"
"2019-01-08 04:44","The Zeitgeists","Lovers on the Sun","0"
"2019-01-08 04:45","The Zeitgeists","Happy Little Pill","17228"
"2019-01-08 04:49","Zedd","Spectrum","243413"
"2019-01-08 04:53","Zedd","Clarity","271426"
"2019-01-08 04:57","Zedd","Stay","210090"
"2019-01-08 04:58","Zedd","I Want You To Know","0"
"2019-01-08 04:58","Zedd","I Want You To Know","997"
"2019-01-08 04:58","Zedd","Addicted To A Memory","65950"
"2019-01-08 04:58","Zedd","Beautiful Now","936"
"2019-01-08 05:02","Zedd","Beautiful Now","218293"
"2019-01-08 05:06","Zedd","Transmission","3378"
"2019-01-08 05:06","Triple One","Lakes.","194000"
"2019-01-08 05:06","Zedd","Beautiful Now","278"
"2019-01-08 05:09","Triple One","Lakes.","194000"
"2019-01-08 05:11","Zedd","Daisy","0"
"2019-01-08 05:11","Zedd","Papercut","0"
"2019-01-08 05:11","Zedd","Stay","200"
"2019-01-08 05:11","Zedd","I Want You To Know","0"
"2019-01-08 05:11","Zedd","Straight Into The Fire","0"
"2019-01-08 05:11","Zedd","Illusion","0"
"2019-01-08 05:11","Zedd","True Colors","411"
"2019-01-08 05:11","Zedd","Addicted To A Memory","0"
"2019-01-08 05:11","Zedd","Candyman","0"
"2019-01-08 05:11","Zedd","Bumble Bee","0"
"2019-01-08 05:11","Zedd","Transmission","780"
"2019-01-08 05:11","Zedd","Transmission","96608"
"2019-01-08 05:11","Zedd","Done With Love","452"
"2019-01-08 05:11","Zedd","Beautiful Now","11452"
"2019-01-08 05:11","Zedd","Beautiful Now","0"
"2019-01-08 05:11","Zedd","Spectrum","434"
"2019-01-08 05:11","Zedd","Clarity","0"
"2019-01-08 05:16","Zaytoven","Mo Reala","278186"
"2019-01-08 05:19","Usher","ATA","187320"
"2019-01-08 05:27","M City JR","Addicted to My Ex","449856"
"2019-01-08 05:30","Usher","You Decide","212920"
"2019-01-08 05:31","Usher","Peace Sign","55332"
"2019-01-08 05:35","Usher","Stay At Home (feat. Future)","206726"
"2019-01-08 05:38","Usher","ATA","187320"
"2019-01-08 05:41","Usher","Peace Sign","178040"
"2019-01-08 05:44","Usher","You Decide","212920"
"2019-01-08 05:48","Usher","Birthday","204653"
"2019-01-08 05:51","Usher","She Ain't Tell Ya","201866"
"2019-01-08 05:55","Usher","Say What U Want","219373"
"2019-01-08 05:57","Usher","Gift Shop (feat. Gunna)","124449"
"2019-01-08 06:03","Zaytoven","Mo Reala","278186"
"2019-01-08 06:14","Usher","Stay At Home (feat. Future)","78371"
"2019-01-08 16:41","Zaytoven","Intro","10752"
"2019-01-08 16:47","Zaytoven","What You Think","0"
"2019-01-08 16:47","Zaytoven","Back On It","0"
"2019-01-08 16:47","Zaytoven","Left Da Bank","22129"
"2019-01-08 16:47","Zaytoven","Show It","0"
"2019-01-08 16:47","Zaytoven","Strong","0"
"2019-01-08 16:47","Zaytoven","Go Get The Money","0"
"2019-01-08 16:47","Zaytoven","Black Privilege","0"
"2019-01-08 16:47","Zaytoven","Boot Up","0"
"2019-01-08 16:47","Zaytoven","East Atlanta Day","0"
"2019-01-08 16:47","Zaytoven","Mo Reala","210"
"2019-01-08 16:47","EDEN","rock + roll","336828"
"2019-01-08 16:47","Usher","Stay At Home (feat. Future)","7153"
"2019-01-08 16:47","Zaytoven","Wake Up & Cook Up","0"
"2019-01-08 16:49","Maceo","Project Shit","113005"
"2019-01-08 16:52","Maceo","Jumped off the Porch","172878"
"2019-01-08 16:55","Maceo","Remember Dem Nights","159935"
"2019-01-08 17:02","Maceo","Persona","288297"
"2019-01-08 17:05","Usher","Stay At Home (feat. Future)","208613"
"2019-01-08 17:09","Usher","ATA","187320"
"2019-01-08 17:12","Usher","Peace Sign","178040"
"2019-01-08 17:15","Usher","You Decide","212920"
"2019-01-08 17:19","Usher","Birthday","204653"
"2019-01-08 17:22","Usher","She Ain't Tell Ya","201866"
"2019-01-08 17:26","Usher","Say What U Want","219373"
"2019-01-08 17:26","Usher","Gift Shop (feat. Gunna)","22578"
"2019-01-08 17:28","Maceo","Project Shit","113005"
"2019-01-08 17:31","Maceo","Jumped off the Porch","172878"
"2019-01-08 17:34","Maceo","Remember Dem Nights","159935"
"2019-01-08 17:51","Maceo","Persona","218328"
"2019-01-08 17:54","Zonderling","Nightcall (feat. Kye Sones)","179608"
"2019-01-08 17:58","Triple One","Lakes.","194000"
"2019-01-08 18:02","Tove Lo","Habits (Stay High) - Hippie Sabotage Remix","258933"
"2019-01-08 18:06","Lund","By My Side","229411"
"2019-01-08 18:10","Lil Happy Lil Sad","Let Me Die","218775"
"2019-01-08 18:13","Still Corners","The Trip","210172"
"2019-01-08 18:18","Hippie Sabotage","Your Soul","324806"
"2019-01-08 18:37","Absofacto","Dissolve","73001"
"2019-01-08 20:05","Absofacto","Dissolve","152820"
"2019-01-08 20:08","Beach Fossils","Sleep Apnea","146293"
"2019-01-08 20:10","Maceo","Freestyle","148062"
"2019-01-08 20:21","Maceo","Havin It","35638"
"2019-01-08 20:53","Matt Maeson","Put It On Me","202760"
"2019-01-08 20:56","Matt Maeson","Hallucinogenics","185133"
"2019-01-08 20:59","Maceo","Havin It","197276"
"2019-01-08 21:02","Matt Maeson","The Mask","203613"
"2019-01-08 21:06","Matt Maeson","The Mask","203613"
"2019-01-08 21:09","Maceo","They Kno It","203624"
"2019-01-08 21:12","Maceo","All Time High","190484"
"2019-01-08 21:16","Matt Maeson","Tribulation","190400"
"2019-01-08 21:19","Matt Maeson","Me and My Friends Are Lonely","180320"
"2019-01-08 21:20","Matt Maeson","Straight Razor","101852"
"2019-01-08 21:30","Matt Maeson","Grave Digger","11383"
"2019-01-08 22:13","Matt Maeson","Grave Digger","243763"
"2019-01-08 22:17","Matt Maeson","Me and My Friends Are Lonely","180320"
"2019-01-08 22:18","Maceo","Winning","67318"
"2019-01-08 22:20","Maceo","Project Shit","99258"
"2019-01-08 22:20","Maceo","Jumped off the Porch","25709"
"2019-01-08 22:23","Foolio","6tro","170270"
"2019-01-08 22:28","Foolio","Ring Around The Rosie","276136"
"2019-01-08 22:30","Foolio","Money 3X","177449"
"2019-01-08 22:33","Foolio","How U Do It","155689"
"2019-01-08 22:33","Foolio","Yes Lord","2327"
"2019-01-08 23:20","Foolio","6tro","8131"
"2019-01-08 23:48","eevee","better","134425"
"2019-01-08 23:52","Unknown Mortal Orchestra","Hunnybee","204391"
"2019-01-08 23:55","Triple One","Lakes.","194000"
"2019-01-09 00:05","Foolio","Ring Around The Rosie","6200"
"2019-01-09 03:48","Foolio","Ring Around The Rosie","176355"
"2019-01-09 03:51","Foolio","Money 3X","177449"
"2019-01-09 04:31","Foolio","How U Do It","43097"
"2019-01-09 04:57","Nuages","Dreams","172464"
"2019-01-09 04:59","Sarcastic Sounds","I Don't Sleep","105142"
"2019-01-09 05:04","Nuages","Dreams","332651"
"2019-01-09 05:05","Foolio","Yes Lord","22488"
"2019-01-09 05:07","Primer Dia","Astral Therapy","137172"
"2019-01-09 05:10","LUCHS","Reverie","192850"
"2019-01-09 05:13","Joseph McGrahl","Himalaya","158949"
"2019-01-09 05:16","Trevor Kowalski","The Garden's Light","193792"
"2019-01-09 05:19","Rand Aldo","Tell Me And I'll Forget","172569"
"2019-01-09 05:22","Edo Vibes","Shimbashi","182166"
"2019-01-09 05:25","Akira Kosemura","Inside River, Pt. 2","160400"
"2019-01-09 05:29","José González","Vissel","224773"
"2019-01-09 05:31","Aquasonic","Rapture","160000"
"2019-01-09 05:33","Dream Runner","Closer","126069"
"2019-01-09 05:35","Rick Hagen","Worlds Apart","99737"
"2019-01-09 05:40","Sleepaholics","Far Away Sounds up Close","263998"
"2019-01-09 05:43","Joseph Beg","Night In Burma","208938"
"2019-01-09 05:47","Meditaciónessa","La Torre Del Sueno","230573"
"2019-01-09 07:42","Kumbhaka","Healing Memories","195146"
"2019-01-09 13:46","Nuages","Dreams","1480"
"2019-01-09 13:58","Birdy","People Help the People","256236"
"2019-01-09 14:04","Nuages","Dreams","332651"
"2019-01-09 14:11","Mogwai","Take Me Somewhere Nice","417226"
"2019-01-09 14:14","Unknown Artist","Unknown Track","191503"
"2019-01-09 14:17","Triple One","Lakes.","194000"
"2019-01-09 14:23","Hippie Sabotage","Your Soul","324806"
"2019-01-09 14:24","Sarcastic Sounds","I Don't Sleep","105142"
"2019-01-09 14:28","6 Dogs","Buttcheeks","187680"
"2019-01-09 14:42","Still Corners","The Trip","374240"
"2019-01-09 15:00","Tove Lo","Habits (Stay High) - Hippie Sabotage Remix","224566"
"2019-01-09 16:03","Tove Lo","Habits (Stay High) - Hippie Sabotage Remix","34600"
"2019-01-09 16:12","Zonderling","Nightcall (feat. Kye Sones)","7540"
"2019-01-09 18:03","Zonderling","Nightcall (feat. Kye Sones)","2020"
"2019-01-09 18:03","Zonderling","Nightcall (feat. Kye Sones)","9280"
"2019-01-09 18:03","Zonderling","Nightcall (feat. Kye Sones)","7859"
"2019-01-09 18:07","Mogwai","Take Me Somewhere Nice","0"
"2019-01-09 18:07","Foolio","Money 3X","0"
"2019-01-09 18:07","Angus & Julia Stone","Chateau - ARTY Remix","227244"
"2019-01-09 18:07","Angus & Julia Stone","Chateau - ARTY Remix","24575"
"2019-01-09 18:07","Foolio","How U Do It","76"
"2019-01-09 18:07","Foolio","6tro","170"
"2019-01-09 18:07","Foolio","6tro","0"
"2019-01-09 18:07","FKJ","Skyline","27"
"2019-01-09 18:07","FKJ","Skyline","550"
"2019-01-09 18:08","Horse Head","Dating in the 90s","0"
"2019-01-09 18:08","Horse Head","Dating in the 90s","170"
"2019-01-09 18:08","hooligan chase","Asshole","0"
"2019-01-09 18:08","The Zeitgeists","Sadnecessary","0"
"2019-01-09 18:08","Oliver Francis","Chernobyl","46"
"2019-01-09 18:08","Oliver Francis","Chernobyl","0"
"2019-01-09 18:08","Oliver Francis","Chernobyl","243"
"2019-01-09 18:08","Luke Gawne","Cardiac Arrest","0"
"2019-01-09 18:08","The Zeitgeists","Animals","0"
"2019-01-09 18:08","The Zeitgeists","Selfies","297"
"2019-01-09 18:08","Sam Feldt","Sensational - Zonderling Remix","0"
"2019-01-09 18:08","Unknown Mortal Orchestra","Hunnybee","260"
"2019-01-09 18:08","Lost Frequencies","Crazy","0"
"2019-01-09 18:08","Korey Dane","Heart Out West","0"
"2019-01-09 18:08","eevee","better","46"
"2019-01-09 18:08","eevee","better","890"
"2019-01-09 18:08","Lund","Foresight","0"
"2019-01-09 18:08","The Zeitgeists","Superheroes","0"
"2019-01-09 18:08","The Zeitgeists","Centuries","0"
"2019-01-09 18:08","The Zeitgeists","Come Get It Bae","336"
"2019-01-09 18:08","The Zeitgeists","Come Get It Bae","578"
"2019-01-09 18:08","Nuages","Dreams","0"
"2019-01-09 18:08","Nuages","Dreams","18"
"2019-01-09 18:08","Nuages","Dreams","466"
"2019-01-09 18:08","Tove Lo","Habits (Stay High) - Hippie Sabotage Remix","0"
"2019-01-09 18:08","The Zeitgeists","Eez-Eh","0"
"2019-01-09 18:08","Horse Head","Last Night in LA","114"
"2019-01-09 18:08","Global Dan","Flossin","734"
"2019-01-09 18:08","Global Dan","Flossin","0"
"2019-01-09 18:08","Global Dan","Flossin","46"
"2019-01-09 18:08","The Zeitgeists","A Sky Full of Stars","318"
"2019-01-09 18:08","Horse Head","Easy for You","368"
"2019-01-09 18:08","Horse Head","Easy for You","0"
"2019-01-09 18:08","Global Dan","Off-White (feat. Global Mongo)","292"
"2019-01-09 18:08","Night Lovell","Light from the Car","46"
"2019-01-09 18:08","Night Lovell","Light from the Car","0"
"2019-01-09 18:08","6 Dogs","Kingdom (God)","0"
"2019-01-09 18:08","Zonderling","Nightcall (feat. Kye Sones)","0"
"2019-01-09 18:08","Mackned","Missed Calls (feat. Lil Peep)","152"
"2019-01-09 18:08","Lund","Alone","10"
"2019-01-09 18:08","Lund","Alone","500"
"2019-01-09 18:08","Lund","Alone","75"
"2019-01-09 18:08","Lund","Alone","0"
"2019-01-09 18:08","The Zeitgeists","Jubel","0"
"2019-01-09 18:08","The Zeitgeists","Back to the Earth","0"
"2019-01-09 18:08","LiL Lotus","At the top of your lungs","0"
"2019-01-09 18:08","Lost Frequencies","Crazy - Tomorrowland Intro Mix","30"
"2019-01-09 18:08","Birdy","People Help the People","0"
"2019-01-09 18:08","Birdy","People Help the People","106"
"2019-01-09 18:08","The Zeitgeists","Girls in Bikinis","310"
"2019-01-09 18:08","The Zeitgeists","Girls in Bikinis","268"
"2019-01-09 18:08","The Zeitgeists","Tumblr Girls","0"
"2019-01-09 18:08","Lund","Savage","0"
"2019-01-09 18:08","Egzod","My City","0"
"2019-01-09 18:08","Egzod","My City","351"
"2019-01-09 18:08","The Zeitgeists","Lovers on the Sun","0"
"2019-01-09 18:08","ITSOKTOCRY","Dear Marceline","0"
"2019-01-09 18:09","hooligan chase","Asshole","0"
"2019-01-09 18:09","eevee","better","33965"
"2019-01-09 18:09","Egzod","My City","380"
"2019-01-09 18:11","Maceo","Remember Dem Nights","13"
"2019-01-09 18:11","The Zeitgeists","The Moon Song","0"
"2019-01-09 18:11","Maceo","They Kno It","166"
"2019-01-09 18:11","The Zeitgeists","Trophies","77"
"2019-01-09 18:11","The Zeitgeists","Gods & Monsters","0"
"2019-01-09 18:11","hooligan chase","Asshole","150772"
"2019-01-09 18:11","The Zeitgeists","Sadnecessary","0"
"2019-01-09 18:11","The Zeitgeists","Ain't It Fun","233"
"2019-01-09 18:11","Maceo","Freestyle","0"
"2019-01-09 18:11","The Zeitgeists","Animals","0"
"2019-01-09 18:11","Foolio","Coolin Wit My Ruger","126"
"2019-01-09 18:11","Maceo","Winning","157"
"2019-01-09 18:11","Maceo","Havin It","0"
"2019-01-09 18:11","Foolio","Uh Oh","0"
"2019-01-09 18:11","Usher","She Ain't Tell Ya","0"
"2019-01-09 18:11","Foolio","Ring Around The Rosie","0"
"2019-01-09 18:11","The Zeitgeists","Superheroes","0"
"2019-01-09 18:11","The Zeitgeists","Wizard","80"
"2019-01-09 18:11","The Zeitgeists","Centuries","0"
"2019-01-09 18:11","The Zeitgeists","Come Get It Bae","125"
"2019-01-09 18:11","Izzard","Keeping","0"
"2019-01-09 18:11","Tove Lo","Habits (Stay High) - Hippie Sabotage Remix","0"
"2019-01-09 18:11","The Zeitgeists","Eez-Eh","0"
"2019-01-09 18:11","Mogwai","Take Me Somewhere Nice","0"
"2019-01-09 18:11","Mogwai","Take Me Somewhere Nice","1170"
"2019-01-09 18:11","Maceo","Project Shit","131"
"2019-01-09 18:11","The Zeitgeists","We Dem Boyz","0"
"2019-01-09 18:11","Foolio","Money 3X","0"
"2019-01-09 18:11","The Zeitgeists","A Sky Full of Stars","0"
"2019-01-09 18:11","Usher","Birthday","0"
